Planula_Early_1_AR012_RSEM	Planula_Early_2_AR002_RSEM	Planula_Late_1_AR019_RSEM	Planula_Late_3_AR002_RSEM	Polyp_1_RSEM	Polyp_2_AR005_RSEM	Polyp_3_AR006_RSEM	Strobila_Early_1_AR019_RSEM	Strobila_Early_2_AR006_RSEM	Strobila_Early_3_AR005_RSEM	Strobila_Late_1_AR015_RSEM	Strobila_Late_2_AR005_RSEM	Strobila_Late_3_AR019_RSEM	Ephyra_1_AR019_RSEM	Ephyra_2_AR012_RSEM	Ephyra_3_AR018_RSEM	Juvenile_1_AR002_RSEM	Juvenile_2_AR013_RSEM
evm.model.Seg802.8	0.031	0.271	0.035	0.000	0.030	0.026	0.128	0.544	0.522	0.298	0.518	0.131	0.083	0.233	0.122	0.256	0.223	0.087
evm.model.Seg80.3	7.847	20.947	5.822	7.271	2.677	4.173	27.972	6.453	5.703	4.380	0.525	7.481	11.514	0.658	14.196	18.080	0.000	0.000
evm.model.Seg806.18	0.179	0.439	0.097	0.241	0.297	0.000	0.000	1.525	2.118	1.293	0.269	0.180	0.000	0.487	0.000	0.000	0.231	0.231
evm.model.Seg8.10	1.149	7.671	0.855	0.716	5.072	3.018	6.750	4.256	4.066	3.506	5.882	3.659	3.267	2.131	5.638	9.022	3.343	2.126
evm.model.Seg81.16	0.582	22.678	0.556	0.000	0.967	0.505	6.315	12.779	9.930	8.062	3.894	3.708	5.633	0.000	6.814	17.203	0.000	0.680
evm.model.Seg8143.1	1.506	7.968	0.841	0.442	0.959	2.061	1.227	30.923	31.285	23.265	14.739	5.759	8.395	0.726	0.000	0.000	1.225	2.618
evm.model.Seg818.8.2.57f48f7e	0.784	0.646	0.000	0.000	0.811	0.000	0.000	0.896	0.592	0.130	0.000	0.566	1.919	1.261	0.223	0.493	0.932	0.376
evm.model.Seg829.3	0.893	8.885	0.000	0.234	0.268	0.872	2.224	2.304	1.576	1.757	2.126	1.723	1.985	3.769	3.164	0.000	0.994	1.070
evm.model.Seg8406.1	0.450	1.769	0.000	0.000	0.134	0.000	0.409	5.952	4.367	7.160	3.611	1.173	0.000	0.000	0.000	2.758	1.055	0.550
evm.model.Seg8462.1	1.653	2.583	0.278	0.408	0.320	0.000	1.048	7.989	8.203	6.509	2.471	3.519	4.739	5.091	2.515	0.000	0.455	2.039
evm.model.Seg856.2	1.164	5.631	0.639	1.065	3.815	3.036	5.395	5.013	5.090	5.226	11.177	9.491	10.463	0.493	10.870	11.487	1.186	6.465
evm.model.Seg889.10	0.171	3.061	0.104	0.000	0.164	0.060	3.298	2.475	2.651	1.432	2.948	0.304	0.116	0.000	2.494	1.023	0.193	7.420
evm.model.Seg895.9	6.403	67.968	10.692	3.569	5.362	4.164	21.733	34.561	31.385	32.462	39.433	30.278	33.151	3.159	42.690	52.193	3.328	89.978
evm.model.Seg900.8	0.737	1.588	0.000	0.000	0.000	0.000	0.409	1.547	0.000	0.288	0.000	0.000	0.000	0.000	0.446	0.000	0.000	0.000
evm.model.Seg9029.1	604.590	1769.738	439.107	496.612	616.079	920.543	5010.242	2087.450	1772.068	1750.612	732.014	1109.092	1240.762	826.280	2788.743	2577.622	640.731	2037.745
evm.model.Seg907.3.1.57f48f7e	1.863	4.275	1.390	0.301	0.000	0.257	0.818	3.029	3.936	2.566	0.566	0.525	0.215	8.018	1.338	0.000	3.212	7.521
evm.model.Seg925.3	4.820	74.167	1.473	2.250	37.675	38.727	62.105	20.406	21.767	17.677	8.174	14.757	12.945	8.456	5.374	4.712	14.475	3.703
evm.model.Seg9262.1	30.509	79.320	29.903	19.477	47.967	30.125	245.354	119.074	111.274	110.366	70.969	60.900	53.540	28.473	211.603	222.890	37.663	305.818
evm.model.Seg9397.1	4.502	262.419	0.000	0.000	0.000	0.000	243.104	97.591	85.923	57.773	7.028	70.654	79.909	0.000	0.000	189.964	0.000	0.000
evm.model.Seg9486.1	0.000	0.504	0.000	0.000	0.067	0.000	0.000	0.501	0.683	0.530	0.207	0.074	0.000	0.000	0.304	0.000	0.046	0.000
evm.model.Seg9504.1	6.892	19.049	5.482	2.430	8.537	8.234	23.369	19.872	19.508	16.793	7.767	6.850	6.716	10.224	8.274	8.382	11.933	14.015
evm.model.Seg954.13	0.000	0.000	0.000	0.000	0.037	0.000	0.000	1.227	1.948	0.753	0.000	0.000	0.000	0.000	0.385	0.000	0.000	0.000
evm.model.Seg954.2	5.805	13.315	4.287	3.455	6.790	5.396	8.719	16.406	16.355	16.384	12.772	13.470	13.441	9.888	16.082	19.066	10.847	22.288
evm.model.Seg954.5	0.745	2.028	0.465	0.000	0.550	0.205	3.963	4.192	4.859	2.464	0.677	0.000	0.612	0.000	0.000	2.283	0.609	0.000
evm.model.Seg9737.1	0.830	3.771	0.333	0.676	0.335	0.316	3.247	2.453	2.289	2.697	2.651	1.879	2.647	1.432	1.967	5.753	0.393	4.744
evm.model.Seg975.1	0.085	1.679	0.063	0.074	0.126	0.214	0.563	1.184	0.773	0.818	0.897	0.164	0.356	0.000	0.892	2.082	0.285	2.603
evm.model.Seg980.2	20.792	65.501	11.610	5.075	19.127	8.936	8.003	31.766	44.447	49.395	38.888	32.788	36.609	14.164	0.000	58.987	27.479	83.267
evm.model.Seg984.15	0.101	1.162	0.097	0.060	0.030	0.077	0.077	1.525	1.737	1.850	1.332	0.410	0.050	0.212	2.494	0.840	0.100	0.463
evm.model.Seg984.6	0.000	12.372	0.222	0.000	0.454	0.205	5.651	5.301	5.482	4.528	8.968	8.663	8.321	5.948	15.271	10.702	4.823	15.881
