Planula_Early_1_AR012_RSEM	Planula_Early_2_AR002_RSEM	Planula_Late_1_AR019_RSEM	Planula_Late_3_AR002_RSEM	Polyp_1_RSEM	Polyp_2_AR005_RSEM	Polyp_3_AR006_RSEM	Strobila_Early_1_AR019_RSEM	Strobila_Early_2_AR006_RSEM	Strobila_Early_3_AR005_RSEM	Strobila_Late_1_AR015_RSEM	Strobila_Late_2_AR005_RSEM	Strobila_Late_3_AR019_RSEM	Ephyra_1_AR019_RSEM	Ephyra_2_AR012_RSEM	Ephyra_3_AR018_RSEM	Juvenile_1_AR002_RSEM	Juvenile_2_AR013_RSEM
evm.model.Seg5340.1.1.57f48f7c	0.621	1.020	1.174	0.944	0.089	0.154	0.000	0.224	0.070	0.149	1.767	1.132	0.662	0.706	0.000	0.566	1.687	0.000
evm.model.Seg5340.2	4.261	12.759	2.939	2.979	7.162	5.815	0.000	2.891	1.817	1.599	1.160	0.566	0.232	5.277	0.548	4.292	3.705	6.292
evm.model.Seg5345.2.1.57f48f7c	2.616	2.363	0.966	0.850	0.216	0.188	1.151	0.267	0.582	0.000	0.000	0.000	0.000	0.000	0.000	2.977	0.000	0.000
evm.model.Seg535.4	21.545	23.956	16.938	11.998	6.299	3.437	2.122	3.797	4.167	4.491	9.085	7.055	6.022	16.631	12.594	8.492	17.896	17.906
evm.model.Seg5361.1	95.409	7.942	110.635	17.100	0.662	0.000	0.000	0.363	0.994	0.539	0.608	0.189	0.860	0.000	0.000	0.000	0.000	0.000
evm.model.Seg5361.2	6.015	8.472	3.835	6.575	2.536	3.172	0.563	0.235	0.120	0.167	0.649	0.082	0.058	0.000	1.663	0.000	0.000	0.000
evm.model.Seg536.2	0.419	0.000	0.848	0.737	0.811	0.633	0.000	0.000	0.000	0.000	0.000	0.008	0.000	0.000	0.000	0.201	0.008	0.000
evm.model.Seg5368.1	2.328	2.079	0.521	0.475	0.141	0.034	0.077	0.053	0.131	0.065	0.152	0.238	0.124	0.000	0.000	0.000	0.000	0.174
evm.model.Seg5376.2	91.466	34.133	39.477	43.132	7.243	11.125	2.838	1.408	0.944	1.134	2.554	3.765	1.580	0.000	2.677	0.000	0.000	0.000
evm.model.Seg5377.1	13.691	14.270	6.281	7.599	17.335	21.086	9.921	6.112	4.126	3.924	2.796	1.608	1.191	6.126	0.811	1.899	8.466	13.740
evm.model.Seg5378.2	15.662	7.452	21.253	13.076	5.050	9.320	12.784	5.803	5.964	6.044	1.816	1.764	2.374	0.713	1.825	1.059	0.285	0.376
evm.model.Seg538.3	2.437	0.426	3.495	4.941	2.439	3.207	0.102	0.160	0.331	0.335	0.911	1.198	1.009	3.351	0.000	0.256	2.026	0.318
evm.model.Seg538.7	0.085	3.668	0.042	0.060	0.082	0.103	0.051	0.032	0.080	0.019	0.117	0.336	0.273	0.000	0.081	0.000	0.000	0.072
evm.model.Seg5408.2	35.135	38.071	44.479	6.059	32.201	39.736	82.202	27.232	15.934	11.428	1.671	3.445	4.003	2.076	6.307	5.205	0.478	50.912
evm.model.Seg5409.2	4.533	4.895	2.918	6.716	0.439	0.248	3.401	0.064	0.050	0.130	0.179	0.123	0.000	0.000	0.243	0.000	0.000	0.072
evm.model.Seg5410.1	0.000	74.167	0.000	0.000	0.692	0.556	0.000	0.341	0.000	0.000	2.541	0.000	0.000	0.000	0.000	0.000	0.000	0.607
evm.model.Seg5426.1	10.082	23.917	33.279	31.315	6.678	5.986	2.634	9.141	11.536	11.940	11.018	9.647	11.158	2.583	0.852	1.151	1.417	0.824
evm.model.Seg5445.1	0.567	0.103	2.411	2.812	1.896	2.326	0.920	0.416	0.552	0.549	1.415	0.861	0.811	0.905	0.243	1.114	1.325	0.940
evm.model.Seg5452.2	1.389	1.898	3.092	1.875	5.057	0.847	0.384	0.171	0.000	0.000	0.732	1.829	1.613	0.000	1.724	0.000	0.963	0.000
evm.model.Seg5482.1	6.077	5.411	10.720	1.928	7.035	3.181	0.511	5.557	5.733	4.752	1.022	1.403	1.770	1.227	0.466	0.584	0.693	3.312
evm.model.Seg550.1	2.344	2.880	0.000	1.506	0.045	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.007	0.385	0.000	0.000	0.000
evm.model.Seg550.11	0.000	1.227	1.112	0.000	0.543	0.000	0.000	0.000	0.000	0.000	1.070	0.000	0.000	4.447	0.000	0.000	2.303	0.000
evm.model.Seg5510.1	0.652	0.039	1.424	1.111	0.833	0.000	0.000	0.000	0.000	0.000	0.573	0.000	0.000	0.000	0.000	0.000	0.000	2.791
evm.model.Seg5514.1	0.388	0.736	0.146	0.248	0.141	0.120	0.026	0.032	0.040	0.009	0.145	0.033	0.050	0.267	0.000	0.000	0.046	0.043
evm.model.Seg5518.2	0.574	2.686	0.855	1.386	0.937	0.710	0.307	0.000	0.020	0.019	0.159	0.000	0.000	0.891	0.385	0.000	0.609	0.000
evm.model.Seg552.6	46.381	50.779	12.561	15.540	2.819	0.068	0.000	0.267	0.251	0.195	0.794	0.139	0.323	1.268	0.000	0.566	0.431	1.114
evm.model.Seg552.7	9.492	32.402	4.308	4.486	1.450	1.043	2.685	1.824	1.556	1.460	1.436	1.920	1.853	3.132	3.813	2.173	2.142	7.116
evm.model.Seg552.8	35.445	63.513	14.715	8.597	4.492	0.000	0.000	0.139	0.000	0.139	0.352	0.074	0.000	0.000	0.000	0.584	0.223	0.000
evm.model.Seg5534.1	0.435	0.284	3.752	0.154	0.706	1.146	0.128	0.000	0.000	0.019	0.062	0.041	0.041	0.500	0.000	0.000	0.000	0.000
evm.model.Seg5537.1	25.061	42.307	7.629	4.573	3.213	2.822	1.304	2.197	2.189	2.408	3.749	4.249	3.797	8.415	4.502	6.775	6.386	6.581
evm.model.Seg554.7	0.551	0.349	1.570	1.761	1.130	1.035	0.716	0.213	0.281	0.307	0.435	0.386	0.248	0.144	0.000	0.621	0.747	0.289
evm.model.Seg555.5	29.252	21.541	38.400	26.360	22.266	17.632	3.145	0.565	0.392	0.530	4.605	1.419	0.827	0.439	1.075	0.384	0.863	2.358
evm.model.Seg556.1	2.398	4.830	4.565	0.917	0.640	0.470	2.966	0.949	0.582	0.391	0.186	0.336	0.496	0.000	0.183	0.146	0.116	0.246
evm.model.Seg5575.1	3.850	17.228	2.974	12.293	0.283	0.308	0.000	0.000	0.070	0.000	0.124	0.000	0.000	0.000	0.000	0.000	0.000	0.477
evm.model.Seg557.5.1.57f48f7c	0.691	0.568	0.000	1.393	1.629	1.787	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.302	0.000	0.000	0.000	0.000
evm.model.Seg5580.1	7777.669	10502.162	1085.087	372.759	661.860	1945.406	2338.479	213.561	34.668	67.741	16.720	155.081	69.942	12.623	131.294	102.360	3.844	2.647
evm.model.Seg5583.3	4.564	7.761	0.674	0.984	0.379	0.103	0.895	0.395	0.271	0.865	0.656	0.500	0.182	0.000	4.015	1.625	0.316	0.651
evm.model.Seg5624.1	1.607	5.217	7.913	2.685	5.875	6.063	1.636	3.328	2.992	2.036	1.098	0.369	0.447	1.768	0.345	2.739	0.216	1.417
evm.model.Seg56.3	55.136	146.616	48.738	40.327	12.821	19.701	47.583	32.875	29.106	29.514	18.184	19.622	19.570	18.057	92.680	76.080	30.237	77.669
evm.model.Seg5638.1	3.795	11.636	3.418	1.627	0.654	0.333	0.358	0.491	0.412	0.558	0.421	0.451	0.397	0.754	1.480	1.351	0.131	0.709
evm.model.Seg5640.1	570.689	729.813	458.567	267.352	153.785	108.014	180.998	82.828	99.286	195.459	186.245	167.525	115.219	2.673	146.200	76.354	9.152	22.636
evm.model.Seg5643.1	1.405	0.891	1.841	2.839	0.245	0.068	3.170	0.000	0.030	0.000	5.999	0.041	0.008	4.571	1.217	0.000	8.112	0.217
evm.model.Seg5647.1	6.962	1.898	9.803	1.634	2.305	1.736	0.358	0.757	0.643	1.014	0.414	1.009	0.910	0.000	0.000	0.676	0.000	0.000
evm.model.Seg5647.2	6.915	5.902	7.392	2.745	0.803	0.684	0.256	0.437	0.442	0.186	0.352	0.164	0.215	0.302	2.636	3.214	0.000	1.432
evm.model.Seg565.4	0.877	0.323	0.959	1.011	1.078	1.291	0.205	0.021	0.050	0.074	0.697	0.254	0.248	1.007	0.162	0.000	0.763	0.651
evm.model.Seg567.1	2.196	11.416	0.438	0.422	0.290	0.137	0.153	0.149	0.171	0.130	0.525	0.156	0.157	0.302	0.446	0.128	0.054	0.275
evm.model.Seg567.9	5.875	1.304	10.491	13.009	0.573	0.684	0.665	0.128	0.090	0.037	0.090	0.016	0.000	0.000	0.000	0.000	0.000	0.000
evm.model.Seg5686.2	14.808	16.672	7.476	7.593	3.585	4.036	1.074	2.208	2.289	2.613	5.102	5.135	4.524	5.653	1.338	1.388	4.098	1.663
evm.model.Seg571.19.1.57f48f7c	0.000	0.762	0.674	1.312	0.372	0.274	0.000	0.000	0.000	0.511	0.221	0.131	0.124	1.220	0.000	0.000	0.416	0.940
evm.model.Seg5726.1	3.151	0.994	2.293	1.446	1.510	0.453	0.128	0.160	0.110	0.158	0.732	0.451	0.339	0.740	0.000	1.315	0.447	0.260
evm.model.Seg5728.1	12.728	8.472	10.595	13.270	0.149	0.342	0.000	0.000	0.000	0.093	0.000	0.000	0.000	0.692	3.975	0.000	0.000	0.477
evm.model.Seg5747.1	14.281	4.120	9.810	13.076	17.112	4.429	0.000	0.000	0.000	0.232	0.000	2.190	0.447	0.000	0.000	0.000	0.000	1.562
evm.model.Seg5747.2	6.419	3.616	3.154	6.354	4.536	2.924	0.102	0.000	0.251	0.595	0.780	1.255	0.926	0.877	0.000	0.000	0.300	0.304
evm.model.Seg5757.1	12.907	14.335	18.703	1.091	16.034	12.826	65.685	29.398	22.560	19.816	2.147	8.572	3.929	8.223	2.251	18.335	2.111	74.430
evm.model.Seg577.2.1.57f48f7c	2.259	1.098	0.681	1.667	0.238	0.718	0.281	0.117	0.030	0.270	0.711	0.238	0.033	1.693	0.000	0.000	0.285	1.446
evm.model.Seg5814.1	14.032	3.087	9.887	11.992	4.841	4.951	5.727	2.283	2.671	1.088	0.877	0.697	0.984	4.317	3.691	5.807	3.998	19.454
evm.model.Seg582.16	3.151	3.926	2.529	1.252	0.364	0.239	0.000	0.427	0.532	0.604	1.898	0.820	0.786	0.932	0.000	0.548	0.909	0.217
evm.model.Seg5823.1	0.986	0.994	0.229	0.228	0.231	0.197	0.000	0.032	0.000	0.112	0.276	0.107	0.033	0.000	0.000	0.000	0.000	0.419
evm.model.Seg5830.2.1.57f48f7c	2.468	1.395	1.959	1.808	0.535	1.120	0.000	0.000	0.000	0.121	0.449	0.345	0.488	0.000	0.000	0.000	0.000	0.145
evm.model.Seg5830.3	0.737	2.699	1.535	1.620	0.327	0.676	1.048	0.096	0.000	0.372	0.255	0.312	0.265	0.000	3.630	1.461	0.000	0.289
evm.model.Seg5848.1	1.498	3.371	5.551	3.863	1.941	2.180	0.946	0.661	0.552	0.539	0.939	0.509	0.447	0.384	0.000	0.000	1.102	0.087
evm.model.Seg585.3	114.749	175.196	58.916	35.627	13.966	13.305	37.637	31.883	29.889	32.741	33.289	37.694	30.827	34.071	116.266	134.100	45.221	108.057
evm.model.Seg5856.2	5.565	2.480	11.498	3.073	4.060	5.088	2.813	4.213	3.665	4.714	0.946	1.345	1.745	1.076	1.582	1.516	0.855	2.849
evm.model.Seg5869.2	1.971	1.550	1.292	1.299	0.565	0.086	0.000	0.000	0.100	0.167	0.242	0.189	0.273	0.000	0.000	0.712	0.000	0.000
evm.model.Seg5871.1	2.227	1.059	2.327	2.611	2.134	2.779	0.511	0.139	0.392	0.400	0.960	0.689	0.562	1.281	0.000	0.000	1.726	0.101
evm.model.Seg5890.1	1.940	3.681	1.612	0.891	0.052	0.000	0.000	0.032	0.010	0.000	0.000	0.033	0.000	0.000	0.000	0.000	0.000	0.000
evm.model.Seg589.5	57.798	4.546	59.639	57.206	26.728	45.414	16.466	6.411	4.307	20.234	44.873	16.234	0.662	33.962	2.555	2.191	40.568	0.593
evm.model.Seg5921.1	3.881	0.413	5.002	7.633	1.777	0.983	0.384	0.693	0.211	0.772	1.484	0.000	0.000	0.021	0.000	7.378	0.532	0.665
evm.model.Seg5926.1	10.384	22.135	9.616	6.414	5.050	3.985	1.074	2.699	3.012	2.585	4.418	5.709	4.615	14.671	4.320	2.995	6.825	3.515
evm.model.Seg593.10.1.57f48f7c	0.792	1.576	0.500	0.000	0.059	0.898	0.000	0.064	0.131	0.130	0.000	0.000	0.000	0.672	0.000	0.000	0.408	0.000
evm.model.Seg593.16	1.436	0.103	6.510	3.930	6.886	3.797	0.920	0.139	0.080	0.735	1.470	0.894	0.165	2.995	0.466	0.183	1.248	0.029
evm.model.Seg596.10	75.594	35.734	185.392	18.480	26.267	21.959	14.139	13.867	12.891	13.604	15.464	22.575	19.744	69.835	15.109	15.231	24.367	21.666
evm.model.Seg601.3	2.383	0.207	2.251	4.633	2.097	3.848	0.000	0.437	0.592	0.316	2.002	1.452	1.026	0.000	1.115	0.000	1.741	0.362
evm.model.Seg604.4	17.641	0.232	27.805	53.336	94.276	24.917	10.355	0.000	0.000	0.242	1.684	0.287	0.124	0.665	0.000	0.000	0.847	0.000
evm.model.Seg6046.1.1.57f48f7c	2.654	0.000	0.000	0.000	0.989	1.009	0.000	0.000	0.000	0.000	1.622	0.000	0.000	0.000	0.000	0.000	0.000	0.000
evm.model.Seg6087.2	6.729	3.061	3.939	5.169	3.220	2.847	0.000	0.000	1.044	0.493	0.000	0.000	0.380	0.000	0.000	0.000	0.824	0.897
evm.model.Seg6087.2.2.57f48f7c	4.921	0.994	0.257	1.239	0.082	0.282	0.000	0.000	0.141	0.186	0.214	0.164	0.000	1.281	0.000	0.694	0.000	0.000
evm.model.Seg609.5	0.466	2.105	0.250	0.121	0.223	0.128	0.051	0.021	0.000	0.028	0.083	0.148	0.157	0.678	0.487	0.201	0.077	0.405
evm.model.Seg611.12	9.050	21.967	7.080	7.352	0.290	0.197	0.051	0.000	0.000	0.000	0.035	0.000	0.074	0.185	0.000	0.164	0.000	0.058
evm.model.Seg614.3	6.124	1.485	8.865	8.202	4.321	6.832	0.972	0.832	0.934	0.911	1.505	1.304	1.100	1.871	0.690	1.114	1.171	2.531
evm.model.Seg6164.1	1.257	0.220	0.952	1.547	0.416	0.744	0.000	0.117	0.151	0.019	0.083	0.025	0.025	0.000	0.385	0.164	0.062	0.072
evm.model.Seg6175.1	13.862	15.639	5.239	8.463	0.729	0.701	0.000	0.000	0.462	0.167	0.566	0.345	0.157	0.000	0.000	1.406	0.000	4.440
evm.model.Seg6184.1	7.986	9.092	10.088	6.287	2.491	2.796	0.486	1.483	1.114	2.139	5.357	1.665	1.009	7.695	1.075	2.502	9.845	1.258
evm.model.Seg6190.1	3.330	0.336	2.946	1.821	1.815	2.121	0.000	0.000	0.010	0.000	1.560	0.000	0.000	0.000	0.000	0.000	0.000	0.000
evm.model.Seg62.1	11.168	4.998	20.593	5.162	3.138	5.002	0.128	7.595	7.801	8.890	2.147	2.289	3.176	3.981	9.451	5.479	2.496	9.184
evm.model.Seg6220.1	0.000	46.685	0.000	0.080	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.977	0.000	0.000
evm.model.Seg6222.2	1.933	7.749	1.952	5.169	1.956	2.608	0.153	4.619	3.855	3.822	0.911	0.738	1.423	0.000	0.000	3.452	0.000	1.591
evm.model.Seg6255.3	305.675	358.488	168.349	225.947	86.185	220.655	838.206	164.142	179.938	101.914	46.316	62.951	52.812	127.116	52.566	61.909	153.758	231.880
evm.model.Seg6259.1	107.027	44.128	152.654	50.002	4.410	0.154	0.332	0.256	0.211	0.391	2.057	1.936	1.820	0.843	3.894	4.967	0.639	3.457
evm.model.Seg6259.1.1.57f48f7d	107.027	44.128	152.654	50.002	4.410	0.154	0.332	0.256	0.211	0.391	2.057	1.936	1.820	0.843	3.894	4.967	0.639	3.457
evm.model.Seg6261.2	2.895	0.659	0.730	0.636	0.275	0.043	0.000	0.000	0.040	0.037	0.214	0.000	0.000	0.000	0.000	0.000	0.139	0.145
evm.model.Seg6265.1	0.528	0.749	0.820	0.797	1.026	0.547	0.000	0.000	0.000	0.000	0.490	0.066	0.000	0.000	0.000	0.000	0.000	0.405
evm.model.Seg6273.1	1.040	0.258	0.500	1.259	0.164	0.239	0.128	0.064	0.070	0.112	0.449	0.049	0.141	0.178	0.122	0.201	0.039	0.000
evm.model.Seg628.3	46.319	12.837	33.682	28.784	3.347	2.300	0.000	4.011	9.116	6.881	11.446	6.628	8.321	9.395	4.117	8.382	3.212	1.331
evm.model.Seg6295.2	0.233	0.594	0.730	0.750	0.744	0.633	0.077	0.096	0.080	0.093	0.242	0.189	0.182	0.144	0.548	0.767	0.046	0.145
evm.model.Seg6310.2	40.118	23.375	71.297	5.316	30.632	30.595	9.307	24.150	14.207	12.730	2.416	3.486	4.036	16.864	3.306	0.256	7.265	26.902
evm.model.Seg6323.2	17.121	24.783	7.281	7.070	1.733	0.530	0.639	0.757	0.643	0.679	2.244	1.575	2.258	4.495	0.000	0.384	5.069	1.909
evm.model.Seg63.3	7.210	2.841	9.497	4.607	1.205	0.000	1.662	0.363	0.331	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
evm.model.Seg636.3_evm.model.Seg636.4	42.151	19.849	31.480	22.765	11.906	17.239	29.992	11.200	8.183	7.597	3.928	2.133	1.257	6.448	25.005	16.107	6.332	13.798
evm.model.Seg6373.1	537.852	372.242	845.059	69.211	955.509	765.345	662.143	1177.002	719.500	535.103	79.481	173.267	171.563	300.918	122.228	67.735	76.051	1553.157
evm.model.Seg638.2	7.583	2.234	10.658	10.164	4.901	4.216	1.048	1.611	1.677	2.334	1.546	2.264	3.151	1.083	0.000	0.000	1.109	1.909
evm.model.Seg6396.2	1.909	5.669	2.689	3.642	0.833	0.539	0.102	0.523	0.452	0.549	1.319	0.902	1.001	0.884	0.487	0.785	0.871	0.463
evm.model.Seg641.1	3.756	4.455	5.669	4.513	2.060	2.044	1.406	2.261	1.586	1.785	0.863	1.116	1.191	2.172	2.778	2.904	2.850	3.023
evm.model.Seg6414.1	3.283	0.517	1.612	4.848	0.327	0.821	0.307	0.267	0.361	0.325	0.221	0.410	0.505	0.000	0.000	1.114	1.063	0.217
evm.model.Seg6419.1	0.582	0.310	5.655	0.147	1.383	1.103	0.460	0.085	0.030	0.195	0.318	0.427	0.687	2.885	0.101	0.621	0.624	1.880
evm.model.Seg642.3	2.639	6.160	2.077	2.263	1.011	0.624	0.409	0.000	0.161	0.353	1.063	0.558	0.794	0.000	0.000	0.000	0.193	0.202
evm.model.Seg6439.1	0.691	0.865	1.264	1.138	0.483	0.530	0.511	0.149	0.090	0.139	0.228	0.123	0.091	0.260	0.000	0.493	0.116	0.072
evm.model.Seg6462.1.1.57f48f7d	0.155	1.007	0.354	0.388	0.164	0.094	0.000	0.000	0.000	0.000	0.242	0.172	0.000	0.000	0.000	0.000	0.000	0.795
evm.model.Seg6479.1	28.701	38.420	13.430	11.021	3.257	4.677	7.389	7.296	7.440	7.467	8.001	5.816	6.543	9.450	9.633	6.830	4.306	12.742
evm.model.Seg6482.1	0.590	1.446	1.327	1.085	0.387	0.505	0.128	0.117	0.261	0.325	0.490	0.517	0.488	0.672	0.122	0.767	0.308	0.391
evm.model.Seg6490.1	0.435	0.258	8.698	0.388	0.669	1.206	0.205	0.021	0.020	0.065	0.214	0.074	0.033	0.699	0.142	0.073	0.000	0.000
evm.model.Seg649.14	53.506	45.975	288.481	528.396	372.717	108.741	602.645	159.992	50.612	85.362	49.720	76.347	135.831	92.517	117.463	165.273	206.574	102.851
evm.model.Seg650.13	10.361	3.913	23.907	14.683	12.293	22.523	3.989	3.285	1.245	1.451	2.465	3.322	3.871	8.374	3.711	0.000	12.904	1.229
evm.model.Seg650.14.1.57f48f7d	11.719	8.950	7.010	5.464	3.510	3.694	0.793	2.656	1.867	1.897	3.093	2.781	2.043	2.666	1.460	2.374	3.582	0.231
evm.model.Seg654.5	6.403	1.266	8.851	4.325	3.495	3.053	0.384	1.365	1.054	1.014	1.905	2.215	2.126	3.324	0.730	0.712	1.094	0.043
evm.model.Seg65.6	4.067	1.588	6.746	6.173	0.744	0.410	0.000	0.352	0.392	0.232	0.131	0.386	0.736	0.000	0.000	0.000	0.000	0.000
evm.model.Seg658.3.1.57f48f7d	0.636	1.860	0.792	0.629	0.238	0.419	0.307	0.064	0.181	0.167	0.670	0.361	0.314	0.000	0.000	0.347	0.000	0.000
evm.model.Seg65.9.1.57f48f7d	6.682	17.460	2.800	2.491	4.150	2.617	0.000	1.056	0.974	0.958	1.961	2.182	1.729	3.611	0.000	0.000	1.502	0.897
evm.model.Seg659.8	54.973	36.870	225.959	273.685	15.446	1.086	0.460	3.989	4.016	5.133	4.536	4.397	4.111	4.667	0.000	0.000	1.063	1.099
evm.model.Seg6641.1	2.926	1.007	1.459	3.569	1.153	2.129	0.384	0.117	0.482	0.335	0.780	0.312	0.447	0.439	0.000	0.749	0.447	1.244
evm.model.Seg6641.2	2.468	7.271	1.952	1.098	0.320	0.051	0.051	0.875	0.723	0.549	0.428	0.394	0.463	0.240	0.264	0.858	0.493	0.419
evm.model.Seg6643.2	0.171	0.245	0.215	0.261	0.223	0.068	0.281	0.000	0.020	0.000	0.214	0.000	0.058	0.000	0.223	0.000	0.200	0.145
evm.model.Seg6682.1	0.427	0.013	0.577	1.125	1.472	3.284	0.205	0.160	0.191	0.130	0.407	0.320	0.364	1.021	0.122	0.438	0.508	0.174
evm.model.Seg668.3	23.144	1.395	21.753	22.537	22.206	26.721	3.503	26.454	28.172	19.778	2.223	4.799	2.010	8.504	0.000	0.000	16.463	0.000
evm.model.Seg6685.1	0.326	0.387	0.688	1.493	0.320	0.162	0.102	0.117	0.070	0.000	0.863	0.180	0.149	0.370	0.000	0.000	0.632	0.781
evm.model.Seg670.5	5.619	12.772	1.383	1.118	0.602	0.068	1.176	0.629	0.633	0.530	0.884	0.492	0.414	0.206	1.906	0.730	0.039	1.172
evm.model.Seg6740.1	14.995	0.491	16.209	18.252	2.395	0.949	0.000	0.000	0.000	0.000	0.000	0.664	0.000	0.000	0.000	0.000	1.649	0.000
evm.model.Seg6748.3	0.404	0.142	1.153	0.710	0.015	0.060	1.355	0.000	0.000	0.046	0.200	0.115	0.017	0.000	0.000	0.457	0.000	0.000
evm.model.Seg675.1	4.866	9.311	1.362	2.303	0.588	0.316	0.000	0.597	0.181	0.446	1.470	0.656	0.289	0.500	1.075	2.685	0.000	0.694
evm.model.Seg6752.2	9.321	5.579	6.434	7.164	1.376	3.113	1.969	0.416	0.231	0.456	1.036	0.582	0.529	0.480	2.109	2.575	0.824	0.853
evm.model.Seg6752.3	2.468	0.362	1.313	2.290	0.699	0.735	0.051	0.117	0.141	0.056	0.635	0.254	0.149	0.473	0.000	0.840	0.000	0.101
evm.model.Seg675.27	3.943	0.736	3.641	3.375	5.392	3.292	0.000	0.384	0.693	0.000	0.000	0.591	0.273	0.000	0.000	1.607	0.616	0.000
evm.model.Seg675.28	17.075	11.068	10.498	11.831	12.538	11.227	10.151	5.675	5.512	5.003	3.597	3.216	2.994	3.392	0.973	1.333	4.029	2.010
evm.model.Seg675.3	13.349	14.090	7.524	12.018	3.354	6.328	0.000	6.443	8.524	1.330	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.717
evm.model.Seg675.7	5.968	3.965	8.504	11.255	26.601	17.991	4.832	1.707	2.249	2.232	5.778	4.914	4.690	7.798	1.582	7.141	4.568	3.616
evm.model.Seg675.9	3.376	4.016	5.621	7.345	17.067	11.860	4.423	1.067	1.446	1.525	3.818	3.027	3.052	3.077	2.393	6.757	1.934	4.382
evm.model.Seg679.16	2.468	3.048	1.890	2.230	0.193	0.060	0.128	0.491	0.602	0.418	0.290	0.041	0.099	0.192	0.629	0.676	0.193	0.405
evm.model.Seg679.17	7.792	7.852	4.064	4.613	0.245	0.128	0.358	1.504	1.506	0.976	0.318	0.197	0.149	0.144	0.487	0.000	1.156	1.186
evm.model.Seg679.7	14.397	34.016	8.101	5.417	6.113	3.779	7.287	4.800	4.960	4.659	6.627	6.431	6.468	6.380	13.750	14.975	7.357	11.918
evm.model.Seg6835.1	49.431	95.656	25.970	18.607	9.720	10.321	17.080	14.806	13.534	16.208	16.555	17.670	16.311	12.369	49.017	58.896	20.700	28.161
evm.model.Seg683.7	12.814	0.000	16.459	13.311	32.908	0.000	0.256	0.000	0.000	0.000	0.000	0.000	0.000	3.173	0.000	0.000	10.492	0.000
evm.model.Seg683.8	1.180	1.136	1.966	2.250	0.669	0.145	0.000	0.000	0.060	0.028	0.269	0.287	0.199	1.240	0.000	0.274	1.125	0.434
evm.model.Seg683.8.1.57f48f7d	5.161	6.302	3.425	3.977	1.896	0.812	0.384	0.448	0.522	0.567	1.733	1.321	1.489	1.110	0.629	0.365	1.934	0.231
evm.model.Seg68.7	1.125	4.752	0.000	0.569	5.793	6.618	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
evm.model.Seg6871.1	3.989	5.837	7.219	5.122	3.778	2.668	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	4.056	0.548	0.000	1.302
evm.model.Seg687.8	0.893	0.375	1.501	1.915	0.818	1.274	0.000	0.245	0.171	0.158	0.407	0.476	0.380	0.000	0.000	0.676	0.439	0.448
evm.model.Seg68.8.5.57f48f7d	5.270	0.775	5.510	7.258	3.778	8.337	1.892	1.195	0.773	1.544	0.380	1.181	1.605	3.036	2.596	0.000	0.000	2.647
evm.model.Seg6892.1	45.419	30.077	6.072	15.842	5.682	0.017	0.000	0.000	0.000	0.000	0.062	0.000	0.000	0.000	0.000	0.000	0.000	0.000
evm.model.Seg6905.1	0.931	0.026	0.848	0.817	0.654	0.915	0.026	0.085	0.050	0.177	0.359	0.221	0.157	0.302	0.000	0.000	0.470	0.058
evm.model.Seg691.8.3.57f48f7d	5.813	7.619	1.132	0.857	0.149	0.154	0.000	0.000	0.000	0.000	0.311	0.164	0.099	0.000	4.604	1.023	0.293	5.395
evm.model.Seg694.6.2.57f48f7d	0.861	0.000	0.000	0.000	0.074	0.505	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
evm.model.Seg6971.1	0.644	0.801	0.285	0.348	0.171	0.214	0.128	0.085	0.010	0.028	0.414	0.082	0.025	0.260	0.284	0.000	0.000	0.593
evm.model.Seg6971.2	1.250	2.208	0.264	0.569	0.201	0.077	0.000	0.075	0.000	0.000	0.380	0.000	0.074	0.000	0.000	0.000	0.000	1.244
evm.model.Seg6978.1	37.347	2.131	33.807	56.376	37.690	43.601	4.091	6.112	7.088	8.294	10.279	5.389	3.739	2.597	0.000	2.045	4.645	0.000
evm.model.Seg700.11	0.062	2.015	0.139	0.957	1.896	4.258	0.460	0.139	0.100	0.130	0.276	0.484	0.455	0.336	0.000	0.128	0.231	0.362
evm.model.Seg7030.4	1.995	0.646	0.688	0.917	0.558	0.761	0.230	1.056	0.301	0.195	0.055	0.000	0.066	1.240	0.000	0.000	0.632	0.116
evm.model.Seg7056.1	0.629	0.839	0.299	0.181	0.335	0.120	0.000	0.000	0.000	0.028	0.221	0.041	0.041	0.829	0.000	0.000	0.000	0.087
evm.model.Seg706.4	0.365	0.323	0.118	0.040	0.119	0.385	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
evm.model.Seg707.5	1.141	0.672	1.278	1.198	0.201	0.120	0.384	0.000	0.000	0.000	0.000	0.066	0.083	0.000	0.000	0.000	0.000	0.000
