Planula_Early_1_AR012_RSEM	Planula_Early_2_AR002_RSEM	Planula_Late_1_AR019_RSEM	Planula_Late_3_AR002_RSEM	Polyp_1_RSEM	Polyp_2_AR005_RSEM	Polyp_3_AR006_RSEM	Strobila_Early_1_AR019_RSEM	Strobila_Early_2_AR006_RSEM	Strobila_Early_3_AR005_RSEM	Strobila_Late_1_AR015_RSEM	Strobila_Late_2_AR005_RSEM	Strobila_Late_3_AR019_RSEM	Ephyra_1_AR019_RSEM	Ephyra_2_AR012_RSEM	Ephyra_3_AR018_RSEM	Juvenile_1_AR002_RSEM	Juvenile_2_AR013_RSEM
evm.model.Seg2082.6	0.039	0.736	0.097	0.187	0.104	0.197	0.230	1.440	1.807	1.599	2.106	1.591	1.299	0.535	0.000	1.370	0.740	2.415
evm.model.Seg2083.3	6.077	1.537	13.590	14.831	56.051	38.479	5.395	15.691	18.865	17.602	53.779	59.694	51.026	33.030	7.686	21.915	13.181	7.058
evm.model.Seg2084.6	0.000	1.007	0.000	0.000	0.379	0.000	0.435	0.427	0.994	0.790	2.313	2.059	2.010	0.445	2.434	0.785	0.000	0.000
evm.model.Seg2086.7	0.000	0.000	2.348	0.857	4.328	6.011	0.767	4.747	7.711	6.649	17.646	19.253	17.907	9.532	0.000	2.831	5.439	1.114
evm.model.Seg2089.1.1.57f48f79	0.000	0.000	0.000	0.127	0.297	0.103	0.000	1.045	0.853	1.060	2.402	1.263	1.704	0.000	0.000	1.260	0.616	0.174
evm.model.Seg2133.4	5.704	10.486	7.490	10.592	7.883	8.320	8.310	15.467	17.871	18.709	53.855	38.415	37.734	25.965	14.744	20.490	32.248	24.950
evm.model.Seg213.6	0.163	0.349	2.036	3.408	0.476	0.923	0.000	6.475	5.612	7.495	4.446	5.225	6.601	3.310	0.000	1.479	2.265	1.172
evm.model.Seg2136.1	0.000	0.000	0.132	1.078	4.410	0.077	0.000	8.096	7.540	8.118	10.376	2.961	1.911	0.000	0.000	0.000	0.000	0.000
evm.model.Seg2137.5	0.000	0.387	0.000	0.000	0.037	0.086	1.253	1.301	0.753	0.809	0.532	0.689	1.414	0.740	2.028	0.657	1.394	0.651
evm.model.Seg2162.6	0.047	0.065	0.028	0.121	0.364	0.145	0.563	1.056	1.034	0.502	0.159	0.837	0.323	0.439	0.162	0.000	0.100	0.000
evm.model.Seg216.3	0.000	0.413	0.000	0.000	2.291	0.949	0.307	1.749	2.169	1.999	1.892	3.150	2.366	2.892	0.446	0.365	1.394	0.463
evm.model.Seg2167.6	0.644	3.280	1.070	1.205	0.840	1.984	1.688	5.248	5.331	2.473	3.134	1.567	2.159	0.000	0.000	0.000	0.455	0.419
evm.model.Seg2173.4	0.000	0.000	0.000	0.074	0.238	0.000	0.000	1.120	2.610	1.906	3.231	1.050	2.572	0.000	0.041	0.000	0.000	1.389
evm.model.Seg2175.8.1.57f48f79	0.000	0.000	0.000	0.261	0.059	0.111	0.000	0.000	0.000	0.000	1.015	0.394	0.389	0.000	0.000	0.000	0.000	0.275
evm.model.Seg2181.2	1.079	0.542	1.925	2.163	2.298	2.078	0.179	1.472	1.928	2.036	6.213	3.921	3.763	4.221	0.527	0.950	3.960	0.376
evm.model.Seg2188.1	0.000	0.129	0.076	0.174	0.610	0.385	0.000	1.333	1.857	1.599	0.773	0.640	0.455	0.000	0.243	0.000	0.000	0.072
evm.model.Seg2195.10	0.210	1.317	0.264	0.074	1.205	0.727	0.077	0.800	1.024	1.079	2.893	2.584	2.142	0.850	0.162	0.292	1.071	0.260
evm.model.Seg2195.3	0.000	0.000	0.000	0.382	0.431	0.479	0.000	0.352	0.371	0.549	2.534	3.134	2.680	0.000	0.000	0.000	0.485	0.174
evm.model.Seg2199.1	0.000	0.090	0.271	0.777	0.885	0.419	0.205	1.472	1.677	2.390	0.000	1.944	1.828	3.001	0.000	1.114	0.000	0.188
evm.model.Seg2203.4	0.241	0.310	0.201	0.000	0.245	0.034	0.307	2.699	3.584	4.110	6.351	5.980	3.722	0.555	0.446	1.607	0.478	1.070
evm.model.Seg2216.1	0.939	1.020	3.654	2.986	1.867	0.693	0.460	8.704	18.012	21.034	16.748	11.378	13.069	7.846	1.785	3.506	4.191	0.709
evm.model.Seg2227.2	0.000	5.682	0.000	0.000	0.290	0.000	0.000	0.448	0.412	3.264	9.541	2.715	0.819	0.000	0.690	1.644	0.000	0.000
evm.model.Seg2234.5	738.075	1748.714	120.167	201.689	186.597	22.326	30.503	4211.423	4611.484	4961.325	5235.251	4479.404	3982.172	1088.441	1046.638	1180.781	1042.408	1943.544
evm.model.Seg2240.5	3.508	3.022	5.086	6.829	7.169	5.207	1.483	7.061	7.138	11.521	21.014	15.931	17.039	11.862	2.393	4.292	27.040	4.657
evm.model.Seg2241.2	0.807	2.092	0.848	1.707	1.807	2.001	0.767	3.509	3.916	4.203	6.213	4.807	4.326	3.728	0.487	1.370	3.228	1.548
evm.model.Seg2243.5.1.57f48f79	1.087	0.000	0.132	0.696	0.699	0.000	0.051	2.325	3.494	1.590	3.887	4.512	2.804	4.180	0.588	2.374	0.108	2.126
evm.model.Seg2253.10.1.57f48f79	0.551	0.529	0.709	0.576	4.284	3.711	0.946	1.664	1.898	1.943	3.410	2.543	2.895	2.165	2.474	1.808	1.756	1.041
evm.model.Seg2253.3	0.000	0.000	0.222	0.362	2.395	1.035	0.741	0.757	0.723	1.097	1.470	3.142	3.300	2.871	0.588	1.735	2.696	0.448
evm.model.Seg226.15	0.349	0.000	0.215	0.897	3.458	3.882	0.460	0.928	1.637	1.386	8.201	8.236	7.386	8.305	5.212	7.305	5.300	3.052
evm.model.Seg2263.4	0.000	8.356	0.000	0.000	0.000	0.000	7.159	14.656	18.313	13.037	5.709	8.326	15.864	0.000	0.000	0.000	0.000	0.000
evm.model.Seg2273.2	0.838	0.517	0.313	1.533	6.210	4.515	0.000	2.187	2.630	2.901	10.404	8.622	4.731	5.462	0.122	2.904	0.770	0.593
evm.model.Seg2291.1	0.000	0.000	0.000	1.547	2.357	4.472	0.051	3.083	3.183	2.780	3.604	3.773	2.787	8.484	0.000	0.000	4.553	0.231
evm.model.Seg2292.4	1.420	0.814	2.689	5.865	23.537	4.942	2.276	11.968	12.771	10.052	10.645	17.571	21.456	20.311	0.669	6.227	7.265	0.318
evm.model.Seg2298.10	0.691	0.194	1.959	2.993	6.656	5.840	1.381	6.624	4.649	4.315	2.257	6.636	6.162	7.003	0.345	0.676	0.809	0.246
evm.model.Seg2.3	23.307	17.254	18.967	41.378	3.406	14.015	1143.646	802.414	572.584	460.147	263.606	214.357	278.205	57.295	40.439	105.665	42.671	5.482
evm.model.Seg2309.2	0.000	0.000	0.000	0.000	0.000	0.000	0.665	1.365	1.546	1.813	2.050	3.560	3.184	4.516	0.000	0.511	6.209	0.000
evm.model.Seg231.6	1.211	2.802	3.224	9.662	4.812	3.369	3.886	15.968	16.586	18.514	18.923	15.791	16.203	8.264	1.521	1.644	7.781	3.558
evm.model.Seg2319.3	2.204	0.529	2.015	2.852	5.302	3.489	2.071	14.198	12.420	10.005	3.624	13.150	18.197	5.057	0.243	1.717	3.790	0.289
evm.model.Seg23.2	0.078	0.103	0.104	0.301	18.808	16.478	4.014	3.317	4.056	3.264	3.210	6.456	6.055	0.617	0.162	1.278	0.516	0.202
evm.model.Seg2320.7	3.601	8.304	2.251	2.457	0.729	1.154	0.639	9.205	10.472	9.401	10.362	8.220	10.529	9.237	1.176	0.712	7.842	0.202
evm.model.Seg2321.4	0.745	1.950	0.591	0.187	0.625	0.530	6.162	10.358	15.632	18.086	22.934	21.550	18.908	6.880	4.441	4.858	10.446	16.112
evm.model.Seg2324.5	0.000	0.245	0.417	1.051	3.109	2.018	0.537	3.243	3.394	2.873	4.529	5.357	4.376	2.590	0.365	0.256	1.633	0.506
evm.model.Seg2333.3	0.124	0.258	0.028	0.040	0.312	0.017	0.026	8.085	7.781	12.219	3.369	3.134	3.433	0.425	0.000	0.511	1.356	0.116
evm.model.Seg2341.1	0.318	0.788	0.563	0.917	6.284	3.036	1.994	4.363	5.763	4.705	9.838	12.912	12.233	8.607	1.562	2.611	10.130	3.949
evm.model.Seg2347.4	0.341	0.245	0.083	0.047	2.908	1.257	0.639	0.480	0.341	0.511	0.663	1.288	0.976	0.843	0.000	1.498	0.231	0.159
evm.model.Seg2347.6	0.000	0.000	0.000	0.402	0.000	0.000	0.000	0.000	0.000	5.663	15.989	2.609	0.058	2.666	0.000	0.000	3.967	0.000
evm.model.Seg2349.5	0.039	0.155	0.021	0.033	0.119	0.128	0.000	0.053	0.070	0.223	1.857	2.272	2.225	0.829	0.000	0.000	0.786	0.000
evm.model.Seg235.11_evm.model.Seg235.10	0.714	2.570	0.750	0.549	3.376	3.044	2.045	3.264	3.263	4.575	9.851	7.170	5.360	6.195	2.981	4.072	5.624	9.141
evm.model.Seg2353.4	0.667	2.053	1.258	1.393	3.488	3.908	1.355	2.059	2.128	3.450	9.713	7.777	8.428	4.434	0.345	1.972	3.829	0.405
evm.model.Seg2357.1	0.730	2.699	0.632	0.897	0.692	0.376	2.403	2.688	3.363	2.464	6.517	5.119	4.285	4.070	2.109	1.753	3.243	2.358
evm.model.Seg2363.1	1.451	4.042	1.285	1.788	1.242	1.291	1.534	8.459	8.705	10.136	7.587	4.110	5.219	2.022	2.859	3.853	1.371	4.296
evm.model.Seg236.9	4.269	0.349	0.000	0.000	0.491	4.327	1.611	1.227	0.271	2.018	7.297	3.486	4.309	0.000	0.487	1.424	4.252	1.446
evm.model.Seg237.2	0.124	0.659	0.042	0.054	1.272	0.068	0.000	8.565	17.389	18.802	35.236	40.835	16.294	2.953	7.625	15.413	1.880	3.789
evm.model.Seg2374.1	0.854	0.684	0.368	0.321	0.602	0.180	0.026	0.576	0.863	1.330	3.880	2.387	1.993	2.508	0.730	0.000	2.619	0.275
evm.model.Seg2380.5	7.032	27.417	4.238	3.642	35.466	32.374	70.901	518.953	661.278	763.247	1258.508	1448.662	1567.388	221.956	303.026	334.747	357.867	1276.729
evm.model.Seg238.3	0.000	0.284	0.000	0.000	0.297	0.034	0.000	0.811	1.335	1.618	4.612	3.708	3.350	4.461	0.000	0.310	3.998	2.054
evm.model.Seg2396.2	0.000	0.788	0.333	0.295	0.610	1.146	4.730	1.984	2.741	2.418	1.498	1.936	1.679	1.569	0.446	0.822	0.439	0.579
evm.model.Seg2412.2_evm.model.Seg2412.4	0.986	3.177	0.632	0.509	1.227	1.052	0.230	0.235	0.321	1.441	7.918	4.175	3.151	3.598	0.791	1.498	1.787	2.386
evm.model.Seg241.3	1.544	0.994	3.453	4.493	8.061	8.132	0.741	3.819	4.679	4.817	7.863	7.383	7.345	9.237	1.237	3.470	7.180	1.649
evm.model.Seg2420.5	98.917	23.078	199.426	113.663	162.650	88.775	13.040	319.174	323.531	342.704	202.378	185.129	175.798	164.456	45.062	87.403	44.959	132.053
evm.model.Seg2425.3	0.582	1.240	0.243	0.288	0.357	0.257	1.099	1.419	1.697	1.990	1.947	1.961	1.638	0.404	0.994	1.461	1.818	0.839
evm.model.Seg2426.8	3.896	12.798	4.037	3.696	83.999	5.669	6.648	14.379	15.140	20.773	37.852	29.909	30.844	9.141	2.677	14.025	3.998	5.496
evm.model.Seg2436.3	0.000	0.336	0.125	0.141	1.458	0.966	0.128	0.363	0.442	0.307	1.132	0.632	0.728	0.000	0.000	1.808	0.401	0.000
evm.model.Seg2438.1	0.970	0.000	1.271	0.877	5.912	4.216	0.128	1.963	2.520	1.795	8.139	7.440	7.138	3.337	0.000	0.384	1.340	0.000
evm.model.Seg2440.6	0.000	8.046	1.494	4.365	11.557	1.813	0.972	34.134	49.267	88.087	269.150	288.727	354.144	8.134	8.781	21.568	20.785	1.041
evm.model.Seg2440.7	4.230	2.712	4.988	0.355	3.361	1.941	0.000	13.099	21.747	53.449	203.814	197.704	201.026	0.000	0.000	25.786	6.309	0.000
evm.model.Seg2440.8	1.467	0.439	0.465	0.750	2.603	1.368	0.000	2.784	6.847	13.130	75.484	79.940	102.597	1.199	0.000	2.721	2.712	0.000
evm.model.Seg2456.2.1.57f48f79	0.000	0.000	0.000	0.000	0.625	0.000	0.153	2.112	2.932	3.348	5.523	3.150	2.225	1.747	0.000	0.000	0.401	0.000
evm.model.Seg2463.2	0.823	1.279	0.257	0.187	2.172	0.992	0.844	3.200	3.855	3.022	2.209	4.356	6.427	0.000	0.771	1.863	1.872	3.066
evm.model.Seg2467.1.1.57f48f79	0.869	2.053	0.472	0.730	5.994	2.599	1.151	10.080	15.271	18.551	62.650	55.273	62.407	60.666	2.636	4.639	38.303	12.337
evm.model.Seg2471.3.1.57f48f79	2.026	2.854	0.431	2.779	0.781	1.154	0.000	1.461	1.335	1.702	6.800	3.798	1.390	0.000	0.000	0.000	3.089	0.000
evm.model.Seg2478.1	0.799	1.692	2.710	4.238	3.696	1.958	1.406	12.800	12.048	10.926	14.339	8.654	8.056	4.667	0.000	5.333	4.692	4.730
evm.model.Seg2495.1	0.054	0.271	0.000	0.000	0.216	0.000	0.435	1.184	1.898	1.692	0.973	2.043	1.911	1.083	0.892	0.000	1.171	1.114
evm.model.Seg2502.1	0.109	0.478	1.146	1.373	11.899	1.967	2.685	2.891	2.540	3.775	7.442	8.408	5.633	3.474	0.527	0.310	4.730	6.335
evm.model.Seg2508.3	0.000	0.000	0.118	0.087	2.320	2.266	5.063	2.325	1.516	1.823	1.008	2.190	2.101	0.624	0.000	0.548	0.324	0.000
evm.model.Seg2511.6	0.202	0.375	0.063	0.275	0.305	0.111	0.997	65.238	59.146	108.200	5.426	3.954	3.507	0.343	0.750	1.461	0.000	0.289
evm.model.Seg2513.2	0.000	0.039	0.132	1.292	2.960	2.471	0.563	1.909	2.811	2.334	3.334	2.732	1.621	1.412	0.000	0.310	0.909	0.246
evm.model.Seg2527.7	0.000	0.491	0.000	0.000	0.000	0.000	1.202	0.000	0.000	0.000	1.319	2.354	1.960	0.000	1.440	0.000	0.000	0.000
evm.model.Seg2530.5	0.341	6.302	0.292	1.286	0.245	1.077	0.000	6.112	6.737	5.086	12.785	14.274	21.679	6.167	0.000	0.000	9.822	0.810
evm.model.Seg254.1	2.429	1.834	2.710	5.571	16.287	8.833	1.534	12.768	10.863	11.651	9.161	11.903	13.474	12.712	0.913	2.465	12.488	0.188
evm.model.Seg2541.2	76.006	36.909	60.000	77.239	173.240	109.613	206.822	286.629	286.724	275.102	386.172	338.167	361.655	341.349	101.887	135.469	187.800	150.349
evm.model.Seg2558.1	6.364	6.948	2.793	2.504	9.779	12.219	1.432	2.880	5.773	4.882	15.077	15.004	11.886	16.953	0.223	1.644	20.045	8.331
evm.model.Seg2561.2	5.829	1.873	3.745	4.526	3.488	4.104	17.693	15.104	19.227	16.310	14.242	12.740	12.531	9.217	8.254	4.602	8.220	1.186
evm.model.Seg2569.2	1.102	0.581	0.862	0.757	0.959	1.052	0.000	0.907	1.637	1.478	4.888	2.699	4.185	0.939	0.000	0.000	1.279	0.000
evm.model.Seg2574.7	2.639	16.608	1.271	2.598	1.004	1.154	17.668	49.388	52.821	62.478	64.728	35.487	22.266	21.743	14.500	18.463	45.806	65.477
evm.model.Seg258.7	0.054	0.375	0.021	0.013	0.409	0.086	0.844	0.032	0.030	0.484	1.905	2.559	2.440	0.034	0.041	0.201	0.015	1.085
evm.model.Seg259.9	1.273	6.173	0.653	0.382	4.581	0.145	1.432	42.315	62.449	65.361	165.934	148.953	180.422	30.802	32.712	28.781	42.070	104.181
evm.model.Seg2599.1	5.340	8.963	5.801	5.350	6.648	6.712	6.980	25.600	26.024	16.710	9.375	21.254	35.277	0.000	3.549	9.405	0.000	0.419
evm.model.Seg2605.2_evm.model.Seg2605.3	0.543	0.052	1.021	1.198	2.395	4.541	0.690	4.523	5.130	5.914	6.924	6.612	8.362	4.996	0.568	0.931	5.855	0.738
evm.model.Seg2610.3	0.078	0.323	0.069	0.181	0.565	0.701	0.179	1.216	1.436	1.469	1.995	1.542	0.794	0.973	0.000	0.256	0.455	0.665
evm.model.Seg2611.3	4.928	7.865	3.467	4.948	5.347	3.660	1.662	2.880	3.865	9.578	21.415	13.240	12.945	0.000	0.000	1.004	2.565	2.358
evm.model.Seg2615.3	0.000	0.000	0.000	1.272	0.364	0.530	1.151	5.824	5.060	10.303	13.172	11.238	14.351	7.113	0.000	2.118	2.434	0.839
evm.model.Seg2622.5	0.000	0.633	0.000	0.000	0.706	0.026	0.818	0.011	0.000	0.000	0.849	2.920	4.309	0.000	0.203	1.059	0.000	0.000
evm.model.Seg2623.1	0.699	2.777	0.438	0.864	0.944	1.813	2.199	4.459	5.130	5.226	9.113	5.422	6.270	1.096	2.596	3.086	4.121	4.570
evm.model.Seg2626.1.2.57f48f79	1.397	1.201	1.167	1.205	3.317	0.590	0.000	3.317	3.394	5.049	9.437	5.537	4.657	1.597	0.000	0.000	0.354	0.000
evm.model.Seg2640.3	0.528	0.749	0.479	1.339	18.280	4.737	1.227	2.283	2.309	3.124	8.374	13.109	14.963	6.647	0.872	3.287	3.205	6.364
evm.model.Seg2640.3.1.57f48f79	0.241	1.614	0.660	1.500	8.017	1.873	0.000	2.101	3.956	4.426	9.202	12.395	9.297	3.707	1.115	1.023	3.705	0.391
evm.model.Seg2641.3	0.295	0.594	0.299	0.489	1.257	1.471	1.355	0.640	0.572	1.311	4.418	2.584	3.085	1.823	3.225	3.123	2.011	1.996
evm.model.Seg2656.3	1.017	1.524	0.750	1.111	1.346	1.129	0.281	2.037	2.500	2.743	7.000	5.685	4.069	1.186	3.569	4.748	1.618	0.839
evm.model.Seg2673.2	0.000	2.170	0.000	0.000	0.000	0.171	3.273	15.200	10.040	12.990	12.150	19.220	23.110	36.641	5.597	13.605	37.232	0.000
evm.model.Seg2678.2	0.194	0.646	0.375	0.529	1.748	0.530	0.767	1.899	2.199	1.730	2.396	4.290	3.441	3.159	0.000	0.694	2.927	0.333
evm.model.Seg2681.4	0.233	0.775	0.195	0.067	1.011	0.393	1.151	2.667	3.434	2.018	2.092	3.601	4.657	5.345	1.338	2.776	5.023	1.490
evm.model.Seg2682.1	1.017	0.956	0.730	1.178	0.625	0.684	0.409	0.896	1.275	1.720	8.740	5.964	6.782	3.159	1.541	0.000	10.824	0.000
evm.model.Seg2682.1.1.57f48f79	0.000	0.878	0.389	0.569	2.112	1.539	0.000	0.736	1.245	1.060	1.374	2.945	3.325	3.180	0.000	2.447	2.450	0.463
evm.model.Seg2684.2	0.124	0.245	0.083	0.167	0.944	0.265	0.486	0.576	0.522	0.465	1.222	1.091	1.059	0.000	1.075	0.237	0.139	0.506
evm.model.Seg2695.5	4.610	6.444	3.001	0.770	2.923	1.548	0.000	18.080	18.835	15.185	24.825	5.398	1.406	0.000	0.041	0.000	0.000	1.620
evm.model.Seg2713.4	59.761	36.690	56.200	71.608	57.970	55.059	177.981	184.857	210.339	192.762	192.423	236.514	239.984	89.536	92.214	101.173	54.480	52.112
evm.model.Seg2714.1	1.894	4.662	1.202	1.393	2.923	1.180	1.023	4.224	3.825	10.842	25.198	14.356	8.329	5.263	10.566	12.528	3.675	1.620
evm.model.Seg2727.1	0.000	0.103	0.000	0.000	0.007	0.000	0.000	0.437	0.934	0.753	1.491	2.174	2.192	0.000	0.000	0.000	0.000	0.000
evm.model.Seg2730.3	0.893	2.531	0.000	0.000	3.659	1.137	4.423	12.459	14.387	14.450	8.395	8.088	10.794	0.000	0.000	0.000	0.000	1.041
evm.model.Seg2737.3	1.071	8.433	13.187	74.641	420.142	81.729	1039.608	262.863	177.839	151.169	263.868	202.897	164.235	106.531	126.203	223.475	64.680	92.625
evm.model.Seg2754.2	0.202	0.697	0.299	0.000	0.402	0.641	1.330	7.467	5.251	6.630	4.501	2.461	0.711	6.572	0.000	0.840	8.613	5.699
evm.model.Seg2759.1	7.870	2.286	26.450	77.112	79.789	42.583	178.544	83.756	91.174	77.170	135.828	92.630	75.310	100.699	152.669	163.483	13.705	74.054
evm.model.Seg2762.1	0.132	0.801	0.097	0.047	0.119	0.034	0.384	0.448	0.402	0.484	0.987	2.289	2.796	0.452	0.000	1.735	0.470	0.072
evm.model.Seg2766.2	0.931	0.168	0.410	1.406	0.967	1.804	0.000	6.421	6.887	6.983	5.426	8.203	9.181	5.893	0.000	0.000	5.254	0.000
evm.model.Seg2773.2	0.008	0.930	0.000	0.000	0.379	0.009	1.074	1.557	1.717	1.516	0.939	1.288	1.621	1.028	0.872	1.388	0.901	2.300
evm.model.Seg2783.3	3.361	0.478	1.091	2.625	5.630	3.532	3.656	12.022	5.753	8.081	6.262	6.956	7.213	5.571	0.669	0.584	13.851	0.000
evm.model.Seg2785.1	4.657	7.529	4.516	6.401	17.618	10.064	0.767	21.366	36.686	44.327	128.434	115.919	117.841	28.404	2.048	12.857	19.637	12.439
evm.model.Seg279.8	0.326	0.529	0.271	0.194	1.108	0.000	0.077	4.491	6.536	6.630	9.113	8.761	6.228	4.029	3.610	6.867	4.892	11.889
evm.model.Seg2801.1	1.242	6.238	2.112	1.506	0.164	0.043	16.210	7.872	6.687	5.421	2.582	5.890	5.864	4.954	5.820	4.693	1.009	3.110
evm.model.Seg2837.5.1.57f48f7a	0.000	0.000	0.000	0.000	0.446	2.890	0.000	0.213	0.161	0.260	1.346	1.025	1.323	0.308	0.000	0.000	1.887	0.000
evm.model.Seg2847.8	0.000	4.688	0.153	1.346	99.318	83.585	267.521	74.273	83.423	60.070	23.161	71.154	82.515	1.672	11.012	25.403	8.590	2.068
evm.model.Seg2852.3	0.536	0.207	0.591	0.643	1.577	1.163	0.128	0.437	0.361	0.521	1.802	2.051	2.457	0.761	0.223	0.347	1.348	0.333
evm.model.Seg2865.1	0.140	0.594	0.174	0.301	2.224	2.557	0.102	0.811	1.135	1.339	3.894	3.716	3.060	2.371	0.000	2.118	0.324	0.665
evm.model.Seg2866.1	1.250	1.911	6.024	4.037	1.242	1.753	1.739	6.859	7.861	7.179	7.090	5.701	5.624	2.549	2.332	4.675	3.883	6.002
evm.model.Seg2876.2.1.57f48f7a	0.000	0.000	0.730	0.000	1.406	0.975	0.000	0.000	1.767	0.344	1.153	1.107	2.605	0.000	0.000	0.000	0.000	0.000
evm.model.Seg2889.1	0.000	0.168	0.097	0.288	0.223	0.539	0.460	1.472	2.088	1.609	3.155	1.952	2.796	0.000	0.000	0.000	1.055	0.694
evm.model.Seg2889.3	0.179	1.111	0.125	0.000	0.632	0.171	0.000	0.608	0.894	0.577	1.464	2.051	2.035	0.603	0.000	1.899	0.955	0.347
evm.model.Seg2894.5	1.917	3.551	0.778	1.245	0.364	0.077	2.915	5.077	5.653	3.738	2.133	3.749	4.012	1.000	0.000	3.963	2.719	1.316
evm.model.Seg2898.2_evm.model.Seg2898.3	69.828	140.843	39.275	35.607	14.204	4.515	4.398	82.689	105.400	120.502	182.620	126.517	101.919	37.237	128.049	127.982	11.425	55.034
evm.model.Seg2912.2	1.397	0.517	1.278	2.250	2.291	4.968	10.202	3.317	2.922	4.036	4.536	9.106	6.956	10.930	2.616	4.255	6.201	3.977
evm.model.Seg2921.4	9.057	13.108	6.614	5.551	5.302	7.063	33.137	30.902	31.064	26.380	20.987	24.675	26.005	8.271	11.742	19.431	12.180	32.080
evm.model.Seg2928.6	0.078	2.647	0.000	0.542	0.275	0.077	4.117	5.579	6.546	5.644	3.569	5.094	4.715	0.953	0.000	2.045	0.578	7.796
evm.model.Seg2932.1	0.473	0.646	0.153	0.000	0.528	0.966	0.435	1.515	1.687	1.190	2.851	2.764	3.325	4.578	0.000	0.000	4.014	0.000
evm.model.Seg2942.3	135.736	100.796	125.586	127.509	192.435	149.016	320.294	289.029	324.926	329.100	521.365	462.388	447.701	145.810	302.174	411.411	182.184	194.579
evm.model.Seg2946.1	1.428	2.028	0.959	1.533	2.766	2.249	1.048	5.013	7.128	7.476	17.128	16.710	19.322	4.386	0.669	2.374	3.320	2.907
evm.model.Seg296.1	8.809	8.846	9.727	11.335	16.011	12.766	6.750	27.670	34.558	39.148	56.271	42.402	36.832	31.186	24.275	22.645	30.869	58.144
evm.model.Seg2970.2	1.203	1.356	0.910	0.884	4.269	4.660	0.409	4.907	5.572	6.267	50.500	39.178	26.013	12.300	0.000	5.132	4.214	5.496
evm.model.Seg2977.2	0.210	0.000	0.000	0.127	0.424	0.214	0.051	0.384	0.602	0.902	2.327	1.395	1.001	0.233	0.000	0.384	0.077	0.839
evm.model.Seg2991.1	0.000	0.000	0.000	0.000	0.045	0.000	0.000	0.000	0.542	0.177	1.691	1.436	1.406	0.000	0.000	0.000	0.000	0.000
evm.model.Seg2998.1	2.779	0.077	6.586	3.843	4.403	4.361	0.818	5.867	9.689	11.558	16.223	14.446	12.887	0.000	0.000	3.999	0.000	0.202
evm.model.Seg3001.3	0.233	0.349	0.215	0.080	0.216	0.026	0.051	2.240	3.092	3.943	6.213	4.200	2.779	1.377	1.075	0.877	1.148	3.095
evm.model.Seg3010.3	0.132	0.000	0.042	0.000	0.097	0.086	0.000	0.267	0.562	0.595	1.153	0.640	0.811	0.000	0.000	0.000	0.601	0.000
evm.model.Seg3015.3	0.000	0.878	0.000	0.000	5.920	0.000	1.636	0.000	3.524	5.068	8.560	5.988	4.632	3.735	2.332	0.000	6.063	0.000
evm.model.Seg3031.2	0.520	0.865	0.945	1.024	6.834	2.446	4.423	2.485	1.355	2.743	5.136	6.874	6.146	9.045	1.156	2.666	5.500	1.548
evm.model.Seg3058.2	0.000	0.465	1.292	0.000	0.000	0.000	2.864	1.173	4.789	2.399	2.188	2.010	1.406	2.570	1.521	2.246	0.000	0.000
evm.model.Seg3065.3.1.57f48f7a	0.435	1.253	0.389	0.007	10.211	0.402	0.460	8.160	0.422	13.697	21.836	0.386	0.025	0.541	1.156	0.931	0.439	0.795
evm.model.Seg3081.1	0.000	0.000	0.695	0.000	0.082	0.308	0.000	0.992	2.239	3.710	3.935	3.404	3.457	2.446	0.000	0.000	4.491	0.000
evm.model.Seg3083.1.1.57f48f7a	0.000	0.000	0.000	0.000	0.357	0.180	0.281	0.000	0.402	1.413	0.828	0.763	0.695	0.000	0.264	0.219	0.755	0.000
evm.model.Seg3084.2	0.132	0.659	0.313	0.268	0.885	0.881	0.256	1.099	1.325	1.088	2.126	2.363	2.217	0.521	0.527	0.274	0.408	0.174
evm.model.Seg3086.3	0.000	0.116	0.028	0.074	4.038	1.385	2.761	2.187	1.345	1.850	2.948	5.332	4.508	1.747	0.304	1.790	3.937	1.041
evm.model.Seg3093.2	0.799	0.555	0.493	0.837	1.569	1.599	0.384	4.160	5.040	4.724	3.176	3.814	2.854	1.789	0.000	0.274	1.941	0.839
evm.model.Seg3108.3	7.296	3.422	5.294	23.669	34.626	30.851	15.290	17.344	21.345	22.959	31.411	34.117	31.696	36.607	10.911	19.029	21.778	6.133
evm.model.Seg3110.1	0.023	1.149	0.069	0.127	0.283	0.180	0.256	0.704	0.703	0.539	0.138	0.878	1.125	0.137	0.101	0.767	0.223	0.202
evm.model.Seg3110.4	9.073	4.804	4.856	4.848	3.361	10.731	36.307	27.723	23.213	30.249	19.855	39.588	38.395	2.063	6.794	11.030	8.821	4.542
evm.model.Seg3126.2	0.062	0.155	0.000	0.060	1.175	0.171	0.281	0.693	0.361	0.521	1.208	1.370	2.506	0.432	0.000	0.767	1.148	0.072
evm.model.Seg3130.4	0.559	0.568	0.660	1.319	3.034	3.771	0.844	1.984	2.239	2.362	4.563	4.577	4.425	3.742	0.264	0.877	3.189	0.940
evm.model.Seg3136.2	0.341	1.136	0.104	0.415	1.056	0.923	0.460	1.216	1.988	1.878	2.119	1.378	1.117	0.521	2.474	3.086	0.971	2.285
evm.model.Seg314.4	0.000	0.387	0.021	0.000	0.007	0.000	0.051	0.213	0.070	0.102	0.987	0.820	0.678	0.000	0.385	0.420	0.000	0.492
