	early planula	late planula	polyp	early strobila	late strobila	ephyra	juvenile
evm.model.Seg2035.2	1.856	4.7635	5.5257	3.4223	11.1423	2.503	2.195
evm.model.Seg2036.10	0.027	0.1245	1.2497	1.1747	2.9447	1.1683	2.2245
evm.model.Seg2036.9	0.516	0.6305	1.458	5.681	21.462	7.199	5.791
evm.model.Seg204.8	6.09	5.2545	12.1753	20.022	14.4613	9.1227	14.8935
evm.model.Seg2073.4	19.06	10.277	10.11	37.2353	45.492	25.1197	30.797
evm.model.Seg2075.3_evm.model.Seg2075.4_evm.model.Seg2075.5	3.846	6.9645	5.4493	8.513	20.2417	8.7727	6.3155
evm.model.Seg2075.6	0.355	7.7665	7.4787	8.5803	9.717	7.374	0.5045
evm.model.Seg207.9.1.57f48f79	1.077	3.886	3.53	7.104	4.948	1.867	2.638
evm.model.Seg2079.2.1.57f48f79	0.11	0.0	0.885	1.634	1.65	0.061	1.3495
evm.model.Seg20812.1	0.0	0.482	2.552	6.8	15.083	7.1703	1.9575
evm.model.Seg2082.6	0.3875	0.142	0.177	1.6153	1.6653	0.635	1.5775
evm.model.Seg2083.3	3.807	14.2105	33.3083	17.386	54.833	20.877	10.1195
evm.model.Seg2084.6	0.5035	0.0	0.2713	0.737	2.1273	1.2213	0.0
evm.model.Seg2086.7	0.0	1.6025	3.702	6.369	18.2687	4.121	3.2765
evm.model.Seg2089.1.1.57f48f79	0.0	0.0635	0.1333	0.986	1.7897	0.42	0.395
evm.model.Seg2133.4	8.095	9.041	8.171	17.349	43.3347	20.3997	28.599
evm.model.Seg213.6	0.256	2.722	0.4663	6.5273	5.424	1.5963	1.7185
evm.model.Seg2136.1	0.0	0.605	1.4957	7.918	5.0827	0.0	0.0
evm.model.Seg2137.5	0.1935	0.0	0.4587	0.9543	0.8783	1.1417	1.0225
evm.model.Seg2162.6	0.056	0.0745	0.3573	0.864	0.4397	0.2003	0.05
evm.model.Seg216.3	0.2065	0.0	1.1823	1.9723	2.4693	1.2343	0.9285
evm.model.Seg2167.6	1.962	1.1375	1.504	4.3507	2.2867	0.0	0.437
evm.model.Seg2173.4	0.0	0.037	0.0793	1.8787	2.2843	0.0137	0.6945
evm.model.Seg2175.8.1.57f48f79	0.0	0.1305	0.0567	0.0	0.5993	0.0	0.1375
evm.model.Seg2181.2	0.8105	2.044	1.5183	1.812	4.6323	1.8993	2.168
evm.model.Seg2188.1	0.0645	0.125	0.3317	1.5963	0.6227	0.081	0.036
evm.model.Seg2195.10	0.7635	0.169	0.6697	0.9677	2.5397	0.4347	0.6655
evm.model.Seg2195.3	0.0	0.191	0.3033	0.424	2.7827	0.0	0.3295
evm.model.Seg2199.1	0.045	0.524	0.503	1.8463	1.2573	1.3717	0.094
evm.model.Seg2203.4	0.2755	0.1005	0.1953	3.4643	5.351	0.8693	0.774
evm.model.Seg2216.1	0.9795	3.32	1.0067	15.9167	13.7317	4.379	2.45
evm.model.Seg2227.2	2.841	0.0	0.0967	1.3747	4.3583	0.778	0.0
evm.model.Seg2234.5	1243.3945	160.928	79.8087	4594.744	4565.609	1105.2867	1492.976
evm.model.Seg2240.5	3.265	5.9575	4.6197	8.5733	17.9947	6.1823	15.8485
evm.model.Seg2241.2	1.4495	1.2775	1.525	3.876	5.1153	1.8617	2.388
evm.model.Seg2243.5.1.57f48f79	0.5435	0.414	0.25	2.4697	3.7343	2.3807	1.117
evm.model.Seg2253.10.1.57f48f79	0.54	0.6425	2.9803	1.835	2.9493	2.149	1.3985
evm.model.Seg2253.3	0.0	0.292	1.3903	0.859	2.6373	1.7313	1.572
evm.model.Seg226.15	0.1745	0.556	2.6	1.317	7.941	6.9407	4.176
evm.model.Seg2263.4	4.178	0.0	2.3863	15.3353	9.9663	0.0	0.0
evm.model.Seg2273.2	0.6775	0.923	3.575	2.5727	7.919	2.8293	0.6815
evm.model.Seg2291.1	0.0	0.7735	2.2933	3.0153	3.388	2.828	2.392
evm.model.Seg2292.4	1.117	4.277	10.2517	11.597	16.5573	9.069	3.7915
evm.model.Seg2298.10	0.4425	2.476	4.6257	5.196	5.0183	2.6747	0.5275
evm.model.Seg2.3	20.2805	30.1725	387.0223	611.715	252.056	67.7997	24.0765
evm.model.Seg2309.2	0.0	0.0	0.2217	1.5747	2.9313	1.6757	3.1045
evm.model.Seg231.6	2.0065	6.443	4.0223	17.0227	16.9723	3.8097	5.6695
evm.model.Seg2319.3	1.3665	2.4335	3.6207	12.2077	11.657	2.339	2.0395
evm.model.Seg23.2	0.0905	0.2025	13.1	3.5457	5.2403	0.6857	0.359
evm.model.Seg2320.7	5.9525	2.354	0.8407	9.6927	9.7037	3.7083	4.022
evm.model.Seg2321.4	1.3475	0.389	2.439	14.692	21.1307	5.393	13.279
evm.model.Seg2324.5	0.1225	0.734	1.888	3.17	4.754	1.0703	1.0695
evm.model.Seg2333.3	0.191	0.034	0.1183	9.3617	3.312	0.312	0.736
evm.model.Seg2341.1	0.553	0.74	3.7713	4.9437	11.661	4.26	7.0395
evm.model.Seg2347.4	0.293	0.065	1.6013	0.444	0.9757	0.7803	0.195
evm.model.Seg2347.6	0.0	0.201	0.0	1.8877	6.2187	0.8887	1.9835
evm.model.Seg2349.5	0.097	0.027	0.0823	0.1153	2.118	0.2763	0.393
evm.model.Seg235.11_evm.model.Seg235.10	1.642	0.6495	2.8217	3.7007	7.4603	4.416	7.3825
evm.model.Seg2353.4	1.36	1.3255	2.917	2.5457	8.6393	2.2503	2.117
evm.model.Seg2357.1	1.7145	0.7645	1.157	2.8383	5.307	2.644	2.8005
evm.model.Seg2363.1	2.7465	1.5365	1.3557	9.1	5.6387	2.9113	2.8335
evm.model.Seg236.9	2.309	0.0	2.143	1.172	5.0307	0.637	2.849
evm.model.Seg237.2	0.3915	0.048	0.4467	14.9187	30.7883	8.6637	2.8345
evm.model.Seg2374.1	0.769	0.3445	0.2693	0.923	2.7533	1.0793	1.447
evm.model.Seg2380.5	17.2245	3.94	46.247	647.826	1424.8527	286.5763	817.298
evm.model.Seg238.3	0.142	0.0	0.1103	1.2547	3.89	1.5903	3.026
evm.model.Seg2396.2	0.394	0.314	2.162	2.381	1.7043	0.9457	0.509
evm.model.Seg2412.2_evm.model.Seg2412.4	2.0815	0.5705	0.8363	0.6657	5.0813	1.9623	2.0865
evm.model.Seg241.3	1.269	3.973	5.6447	4.4383	7.5303	4.648	4.4145
evm.model.Seg2420.5	60.9975	156.5445	88.155	328.4697	187.7683	98.9737	88.506
evm.model.Seg2425.3	0.911	0.2655	0.571	1.702	1.8487	0.953	1.3285
evm.model.Seg2426.8	8.347	3.8665	32.1053	16.764	32.8683	8.6143	4.747
evm.model.Seg2436.3	0.168	0.133	0.8507	0.3707	0.8307	0.6027	0.2005
evm.model.Seg2438.1	0.485	1.074	3.4187	2.0927	7.5723	1.2403	0.67
evm.model.Seg2440.6	4.023	2.9295	4.7807	57.1627	304.007	12.8277	10.913
evm.model.Seg2440.7	3.471	2.6715	1.7673	29.4317	200.848	8.5953	3.1545
evm.model.Seg2440.8	0.953	0.6075	1.3237	7.587	86.007	1.3067	1.356
evm.model.Seg2456.2.1.57f48f79	0.0	0.0	0.2593	2.7973	3.6327	0.5823	0.2005
evm.model.Seg2463.2	1.051	0.222	1.336	3.359	4.3307	0.878	2.469
evm.model.Seg2467.1.1.57f48f79	1.461	0.601	3.248	14.634	60.11	22.647	25.32
evm.model.Seg2471.3.1.57f48f79	2.44	1.605	0.645	1.4993	3.996	0.0	1.5445
evm.model.Seg2478.1	1.2455	3.474	2.3533	11.9247	10.3497	3.3333	4.711
evm.model.Seg2495.1	0.1625	0.0	0.217	1.5913	1.6423	0.6583	1.1425
evm.model.Seg2502.1	0.2935	1.2595	5.517	3.0687	7.161	1.437	5.5325
evm.model.Seg2508.3	0.0	0.1025	3.2163	1.888	1.7663	0.3907	0.162
evm.model.Seg2511.6	0.2885	0.169	0.471	77.528	4.2957	0.8513	0.1445
evm.model.Seg2513.2	0.0195	0.712	1.998	2.3513	2.5623	0.574	0.5775
evm.model.Seg2527.7	0.2455	0.0	0.4007	0.0	1.8777	0.48	0.0
evm.model.Seg2530.5	3.3215	0.789	0.4407	5.9783	16.246	2.0557	5.316
evm.model.Seg254.1	2.1315	4.1405	8.8847	11.7607	11.5127	5.3633	6.338
evm.model.Seg2541.2	56.4575	68.6195	163.225	282.8183	361.998	192.9017	169.0745
evm.model.Seg2558.1	6.656	2.6485	7.81	4.5117	13.989	6.2733	14.188
evm.model.Seg2561.2	3.851	4.1355	8.4283	16.8803	13.171	7.3577	4.703
evm.model.Seg2569.2	0.8415	0.8095	0.6703	1.3407	3.924	0.313	0.6395
evm.model.Seg2574.7	9.6235	1.9345	6.6087	54.8957	40.827	18.2353	55.6415
evm.model.Seg258.7	0.2145	0.017	0.4463	0.182	2.3013	0.092	0.55
evm.model.Seg259.9	3.723	0.5175	2.0527	56.7083	165.103	30.765	73.1255
evm.model.Seg2599.1	7.1515	5.5755	6.78	22.778	21.9687	4.318	0.2095
evm.model.Seg2605.2_evm.model.Seg2605.3	0.2975	1.1095	2.542	5.189	7.2993	2.165	3.2965
evm.model.Seg2610.3	0.2005	0.125	0.4817	1.3737	1.4437	0.4097	0.56
evm.model.Seg2611.3	6.3965	4.2075	3.5563	5.441	15.8667	0.3347	2.4615
evm.model.Seg2615.3	0.0	0.636	0.6817	7.0623	12.9203	3.077	1.6365
evm.model.Seg2622.5	0.3165	0.0	0.5167	0.0037	2.6927	0.4207	0.0
evm.model.Seg2623.1	1.738	0.651	1.652	4.9383	6.935	2.2593	4.3455
evm.model.Seg2626.1.2.57f48f79	1.299	1.186	1.3023	3.92	6.5437	0.5323	0.177
evm.model.Seg2640.3	0.6385	0.909	8.0813	2.572	12.1487	3.602	4.7845
evm.model.Seg2640.3.1.57f48f79	0.9275	1.08	3.2967	3.4943	10.298	1.9483	2.048
evm.model.Seg2641.3	0.4445	0.394	1.361	0.841	3.3623	2.7237	2.0035
evm.model.Seg2656.3	1.2705	0.9305	0.9187	2.4267	5.5847	3.1677	1.2285
evm.model.Seg2673.2	1.085	0.0	1.148	12.7433	18.16	18.6143	18.616
evm.model.Seg2678.2	0.42	0.452	1.015	1.9427	3.3757	1.2843	1.63
evm.model.Seg2681.4	0.504	0.131	0.8517	2.7063	3.45	3.153	3.2565
evm.model.Seg2682.1	0.9865	0.954	0.5727	1.297	7.162	1.5667	5.412
evm.model.Seg2682.1.1.57f48f79	0.439	0.479	1.217	1.0137	2.548	1.8757	1.4565
evm.model.Seg2684.2	0.1845	0.125	0.565	0.521	1.124	0.4373	0.3225
evm.model.Seg2695.5	5.527	1.8855	1.4903	17.3667	10.543	0.0137	0.81
evm.model.Seg2713.4	48.2255	63.904	97.0033	195.986	222.9737	94.3077	53.296
evm.model.Seg2714.1	3.278	1.2975	1.7087	6.297	15.961	9.4523	2.6475
evm.model.Seg2727.1	0.0515	0.0	0.0023	0.708	1.9523	0.0	0.0
evm.model.Seg2730.3	1.712	0.0	3.073	13.7653	9.0923	0.0	0.5205
evm.model.Seg2737.3	4.752	43.914	513.8263	197.2903	210.3333	152.0697	78.6525
evm.model.Seg2754.2	0.4495	0.1495	0.791	6.4493	2.5577	2.4707	7.156
evm.model.Seg2759.1	5.078	51.781	100.3053	84.0333	101.256	138.9503	43.8795
evm.model.Seg2762.1	0.4665	0.072	0.179	0.4447	2.024	0.729	0.271
evm.model.Seg2766.2	0.5495	0.908	0.9237	6.7637	7.6033	1.9643	2.627
evm.model.Seg2773.2	0.469	0.0	0.4873	1.5967	1.2827	1.096	1.6005
evm.model.Seg2783.3	1.9195	1.858	4.2727	8.6187	6.8103	2.2747	6.9255
evm.model.Seg2785.1	6.093	5.4585	9.483	34.1263	120.7313	14.4363	16.038
evm.model.Seg279.8	0.4275	0.2325	0.395	5.8857	8.034	4.8353	8.3905
evm.model.Seg2801.1	3.74	1.809	5.4723	6.66	4.7787	5.1557	2.0595
evm.model.Seg2837.5.1.57f48f7a	0.0	0.0	1.112	0.2113	1.2313	0.1027	0.9435
evm.model.Seg2847.8	2.344	0.7495	150.1413	72.5887	58.9433	12.6957	5.329
evm.model.Seg2852.3	0.3715	0.617	0.956	0.4397	2.1033	0.4437	0.8405
evm.model.Seg2865.1	0.367	0.2375	1.6277	1.095	3.5567	1.4963	0.4945
evm.model.Seg2866.1	1.5805	5.0305	1.578	7.2997	6.1383	3.1853	4.9425
evm.model.Seg2876.2.1.57f48f7a	0.0	0.365	0.7937	0.7037	1.6217	0.0	0.0
evm.model.Seg2889.1	0.084	0.1925	0.4073	1.723	2.6343	0.0	0.8745
evm.model.Seg2889.3	0.645	0.0625	0.2677	0.693	1.85	0.834	0.651
evm.model.Seg2894.5	2.734	1.0115	1.1187	4.8227	3.298	1.6543	2.0175
evm.model.Seg2898.2_evm.model.Seg2898.3	105.3355	37.441	7.7057	102.8637	137.0187	97.756	33.2295
evm.model.Seg2912.2	0.957	1.764	5.8203	3.425	6.866	5.9337	5.089
evm.model.Seg2921.4	11.0825	6.0825	15.1673	29.4487	23.889	13.148	22.13
evm.model.Seg2928.6	1.3625	0.271	1.4897	5.923	4.4593	0.9993	4.187
evm.model.Seg2932.1	0.5595	0.0765	0.643	1.464	2.98	1.526	2.007
evm.model.Seg2942.3	118.266	126.5475	220.5817	314.3517	477.1513	286.465	188.3815
evm.model.Seg2946.1	1.728	1.246	2.021	6.539	17.72	2.4763	3.1135
evm.model.Seg296.1	8.8275	10.531	11.8423	33.792	45.1683	26.0353	44.5065
evm.model.Seg2970.2	1.2795	0.897	3.1127	5.582	38.5637	5.8107	4.855
evm.model.Seg2977.2	0.105	0.0635	0.2297	0.6293	1.5743	0.2057	0.458
evm.model.Seg2991.1	0.0	0.0	0.015	0.2397	1.511	0.0	0.0
evm.model.Seg2998.1	1.428	5.2145	3.194	9.038	14.5187	1.333	0.101
evm.model.Seg3001.3	0.291	0.1475	0.0977	3.0917	4.3973	1.1097	2.1215
evm.model.Seg3010.3	0.066	0.021	0.061	0.4747	0.868	0.0	0.3005
evm.model.Seg3015.3	0.439	0.0	2.5187	2.864	6.3933	2.0223	3.0315
evm.model.Seg3031.2	0.6925	0.9845	4.5677	2.1943	6.052	4.289	3.524
evm.model.Seg3058.2	0.2325	0.646	0.9547	2.787	1.868	2.1123	0.0
evm.model.Seg3065.3.1.57f48f7a	0.844	0.198	3.691	7.4263	7.4157	0.876	0.617
evm.model.Seg3081.1	0.0	0.3475	0.13	2.3137	3.5987	0.8153	2.2455
evm.model.Seg3083.1.1.57f48f7a	0.0	0.0	0.2727	0.605	0.762	0.161	0.3775
evm.model.Seg3084.2	0.3955	0.2905	0.674	1.1707	2.2353	0.4407	0.291
evm.model.Seg3086.3	0.058	0.051	2.728	1.794	4.2627	1.2803	2.489
evm.model.Seg3093.2	0.677	0.665	1.184	4.6413	3.2813	0.6877	1.39
evm.model.Seg3108.3	5.359	14.4815	26.9223	20.5493	32.408	22.1823	13.9555
evm.model.Seg3110.1	0.586	0.098	0.2397	0.6487	0.7137	0.335	0.2125
evm.model.Seg3110.4	6.9385	4.852	16.7997	27.0617	32.6127	6.629	6.6815
evm.model.Seg3126.2	0.1085	0.03	0.5423	0.525	1.6947	0.3997	0.61
evm.model.Seg3130.4	0.5635	0.9895	2.5497	2.195	4.5217	1.6277	2.0645
evm.model.Seg3136.2	0.7385	0.2595	0.813	1.694	1.538	2.027	1.628
evm.model.Seg314.4	0.1935	0.0105	0.0193	0.1283	0.8283	0.2683	0.246
evm.model.Seg3186.1	0.556	3.562	1.3617	13.546	12.2037	2.99	6.9945
evm.model.Seg319.12	0.0	0.284	2.3933	0.524	4.091	0.555	0.412
evm.model.Seg319.17	0.0385	0.0405	0.2827	0.075	2.561	0.9783	0.2515
evm.model.Seg3232.3	7.373	19.4335	11.1553	40.306	18.1657	10.903	5.4035
evm.model.Seg3242.4	14.668	24.0435	46.4433	47.273	62.181	30.452	24.961
evm.model.Seg3243.6	0.0	0.0	1.254	7.4133	1.611	0.2537	0.52
evm.model.Seg3248.2	4.219	2.056	45.4193	68.8883	52.211	10.7023	5.8355
evm.model.Seg325.3	0.283	0.077	0.906	2.4137	2.4737	1.447	0.904
evm.model.Seg3266.1	0.769	1.685	0.6263	4.569	6.547	1.5627	0.0
evm.model.Seg330.15	0.1605	0.376	3.3917	1.7593	3.4343	1.458	1.652
evm.model.Seg3304.4	0.0	0.0	3.735	25.937	15.141	1.7487	0.1665
evm.model.Seg3307.1	0.0645	0.0	1.0153	5.4717	6.456	0.9067	0.5345
evm.model.Seg3313.3	32.6255	6.3545	1.8197	30.7597	25.249	11.243	1.329
evm.model.Seg3316.2	1.0955	2.633	0.7177	1.99	10.2463	2.8227	3.398
evm.model.Seg3325.3	0.2195	0.0975	2.2357	1.3503	7.648	1.327	4.8765
evm.model.Seg3327.1.1.57f48f7a	0.0	0.163	2.1607	13.48	4.6447	0.2373	0.0
evm.model.Seg3345.1.2.57f48f7a	0.0	0.2865	0.13	1.1827	2.0037	1.2517	0.605
evm.model.Seg335.14	0.0	0.395	1.0557	0.8557	0.976	0.294	0.0
evm.model.Seg3372.1	0.0	0.0	0.0243	0.2057	0.3313	0.1553	0.188
evm.model.Seg3382.1	0.0	0.0	1.6503	2.3293	3.983	2.168	3.4665
evm.model.Seg3382.2.1.57f48f7a	0.0	2.4775	4.082	31.5927	27.5743	6.978	6.417
evm.model.Seg3388.1	0.8995	1.234	3.2683	2.464	9.4167	3.1217	1.4485
evm.model.Seg3394.1	1.255	1.973	1.9447	3.4027	12.2367	2.7743	0.5825
evm.model.Seg3432.1	0.9615	0.8635	0.9193	1.313	5.5307	0.3347	0.624
evm.model.Seg3452.2	0.287	0.0345	0.0683	0.816	0.8143	0.595	0.459
evm.model.Seg348.1.1.57f48f7a	0.0905	0.0695	0.822	1.698	3.8763	0.4997	0.0
evm.model.Seg348.1.3.57f48f7a	1.395	3.997	2.613	5.9753	10.1137	3.941	3.163
evm.model.Seg3489.1	0.0955	0.3055	3.3343	1.8437	4.0323	2.6797	1.522
evm.model.Seg349.9	0.026	0.0	0.2643	2.2247	1.42	0.334	0.297
evm.model.Seg3500.1	0.672	0.7835	2.486	4.2933	6.931	1.2947	1.3885
evm.model.Seg3502.2	1.183	1.8665	5.069	9.148	6.905	2.7523	0.8715
evm.model.Seg3503.3	0.1755	0.0895	0.0653	2.125	4.2957	2.3813	1.477
evm.model.Seg351.11	1.9725	2.368	2.7643	8.8647	5.087	2.1507	4.476
evm.model.Seg3511.5.1.57f48f7a	1.63	0.9115	0.1877	5.4697	6.673	7.4527	2.2435
evm.model.Seg352.4.1.57f48f7a	261.8685	158.1815	336.2057	509.4047	771.735	959.7863	753.0555
evm.model.Seg3526.2	9.1365	5.534	6.4953	16.621	26.3337	1.8393	3.6115
evm.model.Seg3528.1.1.57f48f7a	0.9505	0.139	0.8523	1.572	2.7443	0.7563	1.247
evm.model.Seg353.13	0.3295	0.306	0.1837	1.326	1.6	0.737	0.8055
evm.model.Seg3544.2.1.57f48f7a	1.071	0.3615	0.628	1.0007	2.2043	0.0	0.9255
evm.model.Seg3561.2	3.6895	0.0	1.9063	7.1757	8.5457	0.7123	2.4365
evm.model.Seg3561.3	0.9305	0.6455	0.6583	2.6663	3.082	0.2923	1.3585
evm.model.Seg3579.2	2.291	1.4155	3.183	6.0987	4.9873	1.6653	3.822
evm.model.Seg3584.1	0.549	0.0	0.0453	0.5197	0.7363	0.0853	0.0
evm.model.Seg3587.3	0.277	0.136	3.9997	4.187	4.9527	0.359	0.208
evm.model.Seg358.7.3.57f48f7b	0.0	0.0	0.13	0.385	1.428	0.0	0.0
evm.model.Seg358.7.4.57f48f7b	0.469	0.946	1.467	9.3087	6.7157	0.5427	1.2205
evm.model.Seg360.2	0.539	2.4535	3.369	1.94	5.8687	4.6473	3.9375
evm.model.Seg361.4	0.3295	0.7755	0.343	1.2977	11.5607	1.0347	0.6975
evm.model.Seg362.2	1.5995	0.7	0.9777	1.8777	3.056	0.5407	1.6205
evm.model.Seg3664.4	1.347	2.15	2.127	2.0737	6.0253	1.192	1.463
evm.model.Seg3684.2	0.5415	0.0	0.2157	6.348	13.9483	1.7323	7.969
evm.model.Seg3684.2.1.57f48f7b	1.2785	0.374	0.054	0.6527	3.572	0.0	0.855
evm.model.Seg3687.1	0.6045	0.065	100.3527	109.44	52.1773	4.425	0.905
evm.model.Seg3693.1	0.0195	0.0175	4.321	5.0213	22.5707	3.1443	3.783
evm.model.Seg3702.2	0.31	0.0	0.2453	1.93	2.2963	0.0	0.5085
evm.model.Seg3714.2	0.411	0.2185	0.161	0.458	2.7983	0.5427	1.2305
evm.model.Seg3716.4	14.7375	7.3905	13.351	48.5887	46.9127	13.2827	49.973
evm.model.Seg3726.3	4.454	7.007	25.22	18.983	15.7173	36.1787	31.607
evm.model.Seg3730.2	1.89	0.0	5.622	18.6013	11.189	0.0	1.898
evm.model.Seg3732.3	0.368	0.0	0.0	0.5217	1.4367	0.0	0.52
evm.model.Seg376.12	96.8445	260.3405	1089.3017	768.612	986.3263	817.1993	1208.5145
evm.model.Seg3761.2	0.4445	0.021	0.2203	0.54	1.0667	0.3403	0.3835
evm.model.Seg378.16	0.056	0.316	1.3667	5.5393	2.8	0.1623	0.453
evm.model.Seg378.28	0.0195	0.099	0.7217	0.8183	6.2893	1.8247	0.0435
evm.model.Seg3784.3	0.2715	0.2465	0.623	1.563	0.7867	0.7803	0.3765
evm.model.Seg3786.2	1.5255	3.73	27.864	20.5943	17.6363	20.9227	15.8195
evm.model.Seg3791.2	1.4585	0.161	0.283	1.2957	1.8787	1.1133	0.5905
evm.model.Seg379.4	3.8315	1.0565	0.4273	3.043	10.4467	1.2333	1.4925
evm.model.Seg3796.3	1.6015	0.0	0.0123	2.0387	5.5137	2.4477	1.1365
evm.model.Seg3804.1	2.6985	2.565	0.686	10.667	17.4273	12.0557	7.805
evm.model.Seg38.1	5.6685	11.7435	36.538	28.7273	48.3003	19.9937	27.9615
evm.model.Seg381.14	2.957	21.326	64.3693	67.2203	98.2803	11.226	4.6795
evm.model.Seg3819.1	0.252	0.1765	0.129	1.506	1.2157	0.3317	0.1305
evm.model.Seg382.14	1.127	3.1185	5.3817	10.7767	10.126	5.155	5.525
evm.model.Seg384.6	0.578	0.8265	1.703	1.093	2.9157	0.0913	0.0
evm.model.Seg387.1	25.258	65.686	833.1287	1361.081	565.2397	867.051	619.1115
evm.model.Seg3898.2	0.2945	0.373	1.666	2.8133	4.5147	2.6903	1.6615
evm.model.Seg3901.1	0.443	0.0695	0.1833	5.275	5.9373	1.9903	3.2755
evm.model.Seg3915.1	4.184	1.4815	5.842	6.6007	10.585	8.7073	9.6535
evm.model.Seg3927.2	69.7575	51.4035	203.0203	214.597	211.945	130.4217	94.329
evm.model.Seg3937.2	4.624	8.5605	26.1977	20.793	18.185	17.6663	17.969
evm.model.Seg395.2	0.446	0.319	0.5033	1.93	1.1463	1.182	0.3805
evm.model.Seg3979.1	17.711	13.6325	63.8153	262.3733	930.2523	77.1013	70.0125
evm.model.Seg3982.1	0.0325	0.0375	0.2517	0.9117	0.579	0.2557	0.3355
evm.model.Seg4005.1	1.0525	0.238	0.166	3.0783	3.8677	0.651	0.5505
evm.model.Seg401.3	0.4705	0.6945	0.469	2.6057	3.535	1.7823	0.3735
evm.model.Seg401.4	0.735	1.9545	0.846	6.8723	4.173	0.108	1.1095
evm.model.Seg4048.3	0.5815	0.3265	2.9537	3.0503	7.3683	2.4287	1.302
evm.model.Seg4070.2	4.6515	3.2455	14.1067	44.505	23.3817	10.5217	22.4645
evm.model.Seg4096.2	0.0235	0.0	0.0437	1.507	1.292	0.2007	0.449
evm.model.Seg411.1	0.9195	0.4285	28.9503	25.9093	19.0737	3.756	0.357
evm.model.Seg413.10.1.57f48f7b	2.488	1.7475	3.8883	6.7153	13.3267	5.9487	4.608
evm.model.Seg4131.2	0.0515	0.119	0.3567	0.4033	1.534	0.274	0.4935
evm.model.Seg414.4	1.6115	1.172	4.1123	2.3803	8.102	2.1847	3.933
evm.model.Seg41.6.1.57f48f7b	0.0	3.6625	1.3507	12.1223	6.126	4.4667	0.0
evm.model.Seg418.12	6.052	18.739	11.8217	15.01	41.0913	9.184	12.9245
evm.model.Seg420.3	2.001	0.9155	7.5297	11.5417	13.585	1.7923	2.129
evm.model.Seg4215.2	0.204	0.1035	0.6663	0.6903	0.8997	0.0	0.4445
evm.model.Seg422.1	0.0	0.0	1.354	1.1	13.15	0.0	0.0
evm.model.Seg425.7	1.477	0.874	1.513	4.3717	3.7697	2.1187	1.8335
evm.model.Seg4385.1	1.437	0.8265	1.937	5.2257	3.6507	1.6927	4.752
evm.model.Seg438.7	1.6635	4.082	4.8553	3.8847	9.6503	2.2367	3.139
evm.model.Seg4393.1	0.1215	0.075	0.2873	1.0033	0.766	0.112	0.1155
evm.model.Seg4404.2.1.57f48f7b	0.0	0.0035	0.112	1.6533	2.4703	0.1607	0.316
evm.model.Seg440.8	197.8085	53.685	76.4367	4064.9577	6869.6727	1263.7557	1011.627
evm.model.Seg4418.1	2.2025	0.619	0.5347	3.647	8.512	1.3937	3.042
evm.model.Seg4418.1.2.57f48f7b	0.0	0.0	0.394	1.0187	1.697	0.0	0.514
evm.model.Seg44.2	7.386	9.5265	459.7043	1201.1263	3107.5283	838.9	2395.1905
evm.model.Seg4426.1	4.836	6.889	10.1697	16.3563	32.002	8.412	7.499
evm.model.Seg4426.2	16.629	23.4465	31.9363	62.1057	78.6107	36.9913	36.745
evm.model.Seg4457.1	0.547	1.0395	9.6893	4.7767	11.9743	3.9653	7.1075
evm.model.Seg4458.1.2.57f48f7b	0.0	0.4395	0.3713	0.47	3.6843	0.0	0.1235
evm.model.Seg446.3	0.0	0.0	0.4217	0.9647	1.2393	0.6217	0.3115
evm.model.Seg4494.1	2.311	2.5475	4.6467	7.561	13.2623	6.5517	12.0775
evm.model.Seg4494.2	3.607	1.7485	5.5187	19.9197	10.803	6.6837	13.986
evm.model.Seg4515.1	0.512	4.045	6.6673	4.2033	9.3633	5.168	3.4125
evm.model.Seg455.9	0.178	0.921	4.0667	1.3663	4.3467	3.7623	3.086
evm.model.Seg457.2	0.124	0.0	1.3073	0.517	3.7017	0.006	0.054
evm.model.Seg457.2.1.57f48f7b	0.233	0.0	3.2193	0.7633	4.768	0.067	0.0885
evm.model.Seg4582.5	0.0	0.4745	0.3183	1.7463	0.5427	0.403	0.0
evm.model.Seg4593.6	4.215	7.5425	9.96	7.415	24.187	8.0327	9.6215
evm.model.Seg4599.1.1.57f48f7b	1.3045	1.161	2.0637	1.5197	2.8427	0.0	0.058
evm.model.Seg460.19	0.761	0.2165	0.2867	10.2727	8.501	2.2027	2.0995
evm.model.Seg4620.2	0.159	1.8885	0.374	4.444	12.3487	0.6153	1.2125
evm.model.Seg4622.1	0.607	0.047	3.614	2.6397	3.1863	1.1633	0.8025
evm.model.Seg463.4.2.57f48f7b	0.0	0.0	0.4037	0.8493	0.632	0.561	0.0
evm.model.Seg4642.1	2.735	11.3	44.215	17.0763	55.9843	28.7797	12.7255
evm.model.Seg4646.1	0.362	0.487	48.8267	21.2973	32.5443	4.8973	3.0755
evm.model.Seg4646.2	0.7955	0.365	52.3803	36.998	50.7513	2.621	3.337
evm.model.Seg4646.4	0.1875	0.107	9.44	5.1703	5.9127	2.3143	1.377
evm.model.Seg4654.1	0.625	2.089	13.4793	9.1407	12.3493	21.9817	11.0045
evm.model.Seg4654.2	11.918	4.3705	6.1697	20.5323	20.9263	5.253	9.6525
evm.model.Seg4655.2	0.3415	0.307	1.707	0.587	4.7567	2.6143	1.747
evm.model.Seg4678.1	1.952	2.545	0.2657	5.214	10.1333	3.0833	0.415
